t,cond,pos.x,pos.y,pos.z,rot.x,rot.y,rot.z,rot.w
6.748,0,6.511,-1.210,-1.795,0.0000,-0.7148,0.0000,0.6993
6.783,0,6.511,-1.337,-1.795,0.0000,-0.7148,0.0000,0.6993
6.819,0,6.511,-1.441,-1.795,0.0000,-0.7148,0.0000,0.6993
6.848,0,6.511,-1.499,-1.795,0.0000,-0.7148,0.0000,0.6993
6.890,0,6.511,-1.626,-1.795,0.0000,-0.7148,0.0000,0.6993
6.917,0,6.511,-1.720,-1.795,0.0000,-0.7148,0.0000,0.6993
6.947,0,6.511,-1.699,-1.795,0.0000,-0.7148,0.0000,0.6993
6.986,0,6.511,-1.633,-1.795,0.0000,-0.7148,0.0000,0.6993
7.015,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
7.056,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
7.085,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
7.113,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
7.152,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
7.183,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
7.225,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
7.252,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
7.295,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
7.322,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
7.350,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
7.433,0,6.531,-0.494,-1.759,-0.2300,-0.5698,-0.1553,0.7735
7.433,0,6.531,-0.494,-1.759,-0.2300,-0.5698,-0.1553,0.7735
7.453,0,6.531,-0.595,-1.759,-0.2299,-0.5700,-0.1549,0.7734
7.483,0,6.531,-0.644,-1.760,-0.2289,-0.5709,-0.1530,0.7735
7.524,0,6.531,-0.644,-1.760,-0.2292,-0.5711,-0.1531,0.7732
7.554,0,6.531,-0.644,-1.760,-0.2287,-0.5713,-0.1527,0.7733
7.583,0,6.531,-0.644,-1.760,-0.2284,-0.5711,-0.1527,0.7735
7.614,0,6.531,-0.644,-1.760,-0.2285,-0.5709,-0.1530,0.7736
7.654,0,6.532,-0.644,-1.760,-0.2294,-0.5700,-0.1538,0.7739
7.682,0,6.532,-0.644,-1.760,-0.2300,-0.5698,-0.1542,0.7737
7.725,0,6.532,-0.644,-1.760,-0.2306,-0.5698,-0.1546,0.7735
7.753,0,6.532,-0.644,-1.760,-0.2305,-0.5703,-0.1543,0.7732
7.780,0,6.532,-0.644,-1.760,-0.2295,-0.5715,-0.1540,0.7727
7.823,0,6.531,-0.644,-1.760,-0.2278,-0.5725,-0.1528,0.7727
7.868,0,6.531,-0.645,-1.761,-0.2263,-0.5732,-0.1522,0.7727
7.894,0,6.531,-0.645,-1.761,-0.2260,-0.5739,-0.1513,0.7724
7.923,0,6.530,-0.645,-1.760,-0.2252,-0.5746,-0.1499,0.7724
7.955,0,6.530,-0.646,-1.760,-0.2233,-0.5754,-0.1483,0.7727
8.007,0,6.529,-0.647,-1.759,-0.2174,-0.5771,-0.1453,0.7737
8.034,0,6.528,-0.647,-1.759,-0.2147,-0.5781,-0.1431,0.7741
8.061,0,6.528,-0.647,-1.759,-0.2117,-0.5790,-0.1419,0.7745
8.089,0,6.527,-0.648,-1.759,-0.2084,-0.5803,-0.1398,0.7748
8.118,0,6.526,-0.648,-1.758,-0.2053,-0.5815,-0.1377,0.7751
8.146,0,6.525,-0.649,-1.758,-0.2035,-0.5827,-0.1362,0.7749
