t,cond,pos.x,pos.y,pos.z,rot.x,rot.y,rot.z,rot.w
5.272,1,6.511,-1.745,-1.795,0.0000,-0.7148,0.0000,0.6993
5.329,1,6.511,-1.794,-1.795,0.0000,-0.7148,0.0000,0.6993
5.390,1,6.511,-1.462,-1.795,0.0000,-0.7148,0.0000,0.6993
5.390,1,6.511,-1.462,-1.795,0.0000,-0.7148,0.0000,0.6993
5.462,1,6.511,-1.725,-1.795,0.0000,-0.7148,0.0000,0.6993
5.462,1,6.511,-1.725,-1.795,0.0000,-0.7148,0.0000,0.6993
5.492,1,6.511,-1.464,-1.795,0.0000,-0.7148,0.0000,0.6993
5.513,1,6.511,-1.582,-1.795,0.0000,-0.7148,0.0000,0.6993
5.535,1,6.511,-1.651,-1.795,0.0000,-0.7148,0.0000,0.6993
5.576,1,6.511,-1.730,-1.795,0.0000,-0.7148,0.0000,0.6993
5.616,1,6.511,-1.655,-1.795,0.0000,-0.7148,0.0000,0.6993
5.639,1,6.511,-1.623,-1.795,0.0000,-0.7148,0.0000,0.6993
5.674,1,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
5.707,1,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
5.738,1,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
5.774,1,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
5.810,1,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
5.843,1,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
5.877,1,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
5.909,1,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
5.935,1,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
5.971,1,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
6.008,1,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
6.039,1,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
6.074,1,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
6.110,1,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
6.138,1,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
6.174,1,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
6.214,1,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
6.235,1,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
6.269,1,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
6.302,1,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
6.335,1,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
6.369,1,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
6.411,1,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
6.435,1,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
6.476,1,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
6.501,1,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
6.538,1,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
6.573,1,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
6.610,1,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
6.634,1,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
6.668,1,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
6.703,1,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
6.745,1,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
6.768,1,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
6.801,1,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
6.837,1,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
6.876,1,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
6.906,1,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
6.938,1,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
6.972,1,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
7.006,1,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
7.042,1,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
7.072,1,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
7.106,1,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
7.136,1,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
