t,cond,hitObj,x,y,z
6.866,1,Middle1,6.47,-1.75,-1.80
6.930,1,Collider,6.49,-1.60,-1.80
6.930,1,Collider,6.49,-1.60,-1.80
6.972,1,Collider,6.49,-1.66,-1.80
6.996,1,Collider,6.49,-1.63,-1.80
7.033,1,Collider,6.49,-1.65,-1.80
7.069,1,Collider,6.49,-1.65,-1.80
7.102,1,Collider,6.49,-1.65,-1.80
7.130,1,Collider,6.49,-1.65,-1.80
7.171,1,Collider,6.49,-1.65,-1.80
7.197,1,Collider,6.49,-1.65,-1.80
7.237,1,Collider,6.49,-1.65,-1.80
7.267,1,Collider,6.49,-1.65,-1.80
7.296,1,Collider,6.49,-1.65,-1.80
7.334,1,Collider,6.49,-1.65,-1.80
7.373,1,Collider,6.49,-1.65,-1.80
7.397,1,Collider,6.49,-1.65,-1.80
7.434,1,Collider,6.49,-1.65,-1.80
7.469,1,Collider,6.49,-1.65,-1.80
7.504,1,Collider,6.49,-1.65,-1.80
7.538,1,Collider,6.49,-1.65,-1.80
7.579,1,Collider,6.49,-1.65,-1.80
7.604,1,Collider,6.49,-1.65,-1.80
7.650,1,Collider,6.49,-1.65,-1.80
7.760,1,Collider,6.49,-1.65,-1.80
7.760,1,Collider,6.49,-1.65,-1.80
7.760,1,Collider,6.49,-1.65,-1.80
7.782,1,Collider,6.49,-1.65,-1.80
7.797,1,Collider,6.49,-1.65,-1.80
7.840,1,Collider,6.49,-1.65,-1.80
7.869,1,Collider,6.49,-1.65,-1.80
7.896,1,Collider,6.49,-1.65,-1.80
7.942,1,Collider,6.49,-1.65,-1.80
7.973,1,Collider,6.49,-1.65,-1.80
7.999,1,Collider,6.49,-1.65,-1.80
8.036,1,Collider,6.49,-1.65,-1.80
8.068,1,Collider,6.49,-1.65,-1.80
8.099,1,Collider,6.49,-1.65,-1.80
8.137,1,Collider,6.49,-1.65,-1.80
8.166,1,Collider,6.49,-1.65,-1.80
8.207,1,Collider,6.49,-1.65,-1.80
8.232,1,Collider,6.49,-1.65,-1.80
8.271,1,Collider,6.49,-1.65,-1.80
8.296,1,Collider,6.49,-1.65,-1.80
8.336,1,Collider,6.49,-1.65,-1.80
8.375,1,Collider,6.49,-1.65,-1.80
8.401,1,Collider,6.49,-1.65,-1.80
8.437,1,Collider,6.49,-1.65,-1.80
8.475,1,Collider,6.49,-1.65,-1.80
8.502,1,Collider,6.49,-1.65,-1.80
8.541,1,Collider,6.49,-1.65,-1.80
8.570,1,Collider,6.49,-1.65,-1.80
8.608,1,Collider,6.49,-1.65,-1.80
8.632,1,Collider,6.49,-1.65,-1.80
8.666,1,Collider,6.49,-1.65,-1.80
8.701,1,Collider,6.49,-1.65,-1.80
8.733,1,Collider,6.49,-1.65,-1.80
8.771,1,Collider,6.49,-1.65,-1.80
8.797,1,Collider,6.49,-1.65,-1.80
8.833,1,Collider,6.49,-1.65,-1.80
8.869,1,Collider,6.49,-1.65,-1.80
8.906,1,Collider,6.49,-1.65,-1.80
8.929,1,Collider,6.49,-1.65,-1.80
8.966,1,Collider,6.49,-1.65,-1.80
9.003,1,Collider,6.49,-1.65,-1.80
9.038,1,Collider,6.49,-1.65,-1.80
9.071,1,Collider,6.49,-1.65,-1.80
9.104,1,Collider,6.49,-1.65,-1.80
9.138,1,Collider,6.49,-1.65,-1.80
9.173,1,Collider,6.49,-1.65,-1.80
9.207,1,Collider,6.49,-1.65,-1.80
9.231,1,Collider,6.49,-1.65,-1.80
9.270,1,Collider,6.49,-1.65,-1.80
9.305,1,Collider,6.49,-1.65,-1.80
9.336,1,Collider,6.49,-1.65,-1.80
9.367,1,Collider,6.49,-1.65,-1.80
9.399,1,Collider,6.49,-1.65,-1.80
9.433,1,Collider,6.49,-1.65,-1.80
9.473,1,Collider,6.49,-1.65,-1.80
9.504,1,Collider,6.49,-1.65,-1.80
9.537,1,Collider,6.49,-1.65,-1.80
9.571,1,Collider,6.49,-1.65,-1.80
9.603,1,Collider,6.49,-1.65,-1.80
9.635,1,Collider,6.49,-1.65,-1.80
9.666,1,Collider,6.49,-1.65,-1.80
9.698,1,Collider,6.49,-1.65,-1.80
9.729,1,Collider,6.49,-1.65,-1.80
9.766,1,Collider,6.49,-1.65,-1.80
9.798,1,Collider,6.49,-1.65,-1.80
9.831,1,Collider,6.49,-1.65,-1.80
9.865,1,Collider,6.49,-1.65,-1.80
9.897,1,Collider,6.49,-1.65,-1.80
9.939,1,Collider,6.49,-1.65,-1.80
9.969,1,Collider,6.49,-1.65,-1.80
9.999,1,Collider,6.49,-1.65,-1.80
10.030,1,Collider,6.49,-1.65,-1.80
10.063,1,Collider,6.49,-1.65,-1.80
10.099,1,Collider,6.49,-1.65,-1.80
10.132,1,Collider,6.49,-1.65,-1.80
10.166,1,Collider,6.49,-1.65,-1.80
10.202,1,Collider,6.49,-1.65,-1.80
10.237,1,Collider,6.49,-1.65,-1.80
10.270,1,Collider,6.49,-1.65,-1.80
10.301,1,Collider,6.49,-1.65,-1.80
10.336,1,Collider,6.49,-1.65,-1.80
10.369,1,Collider,6.49,-1.65,-1.80
10.402,1,Collider,6.49,-1.65,-1.80
10.435,1,Collider,6.49,-1.65,-1.80
10.466,1,Collider,6.49,-1.65,-1.80
10.501,1,Collider,6.49,-1.65,-1.80
10.534,1,Collider,6.49,-1.65,-1.80
10.566,1,Collider,6.49,-1.65,-1.80
10.598,1,Collider,6.49,-1.65,-1.80
10.630,1,Collider,6.49,-1.65,-1.80
10.672,1,Collider,6.49,-1.65,-1.80
10.703,1,Collider,6.49,-1.65,-1.80
10.734,1,Collider,6.49,-1.65,-1.80
10.770,1,Collider,6.49,-1.65,-1.80
10.796,1,Collider,6.49,-1.65,-1.80
10.829,1,Collider,6.49,-1.65,-1.80
10.864,1,Collider,6.49,-1.65,-1.80
10.901,1,Collider,6.49,-1.65,-1.80
10.938,1,Collider,6.49,-1.65,-1.80
10.965,1,Collider,6.49,-1.65,-1.80
11.007,1,Collider,6.49,-1.65,-1.80
11.032,1,Collider,6.49,-1.65,-1.80
11.072,1,Collider,6.49,-1.65,-1.80
11.098,1,Collider,6.49,-1.65,-1.80
11.135,1,Collider,6.49,-1.65,-1.80
11.172,1,Collider,6.49,-1.65,-1.80
