t,cond,pos.x,pos.y,pos.z,rot.x,rot.y,rot.z,rot.w
6.179,0,6.511,-1.609,-1.795,0.0000,-0.7148,0.0000,0.6993
6.216,0,6.511,-1.659,-1.795,0.0000,-0.7148,0.0000,0.6993
6.247,0,6.511,-1.643,-1.795,0.0000,-0.7148,0.0000,0.6993
6.279,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
6.322,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
6.347,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
6.380,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
6.419,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
6.454,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
6.478,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
6.516,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
6.554,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
6.579,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
6.616,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
6.651,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
6.681,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
6.712,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
6.753,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
6.783,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
6.811,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
6.853,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
6.885,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
6.917,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
6.956,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
6.984,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
7.015,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
7.045,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
7.088,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
7.122,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
7.156,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
7.189,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
7.221,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
7.253,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
7.285,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
7.321,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
7.355,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
7.389,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
7.412,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
7.459,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
7.483,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
7.517,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
7.550,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
7.582,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
7.614,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
7.653,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
7.682,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
7.713,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
7.753,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
7.784,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
7.818,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
7.851,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
7.885,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
7.925,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
7.953,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
7.981,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
8.020,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
8.050,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
8.082,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
8.113,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
8.156,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
8.188,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
8.221,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
8.254,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
8.284,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
8.316,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
8.345,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
8.399,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
8.420,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
8.447,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
8.484,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
8.515,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
8.563,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
8.582,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
8.613,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
8.650,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
8.678,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
8.712,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
8.745,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
8.787,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
8.815,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
8.853,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
8.881,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
8.916,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
8.952,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
8.981,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
9.013,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
9.052,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
9.082,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
9.113,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
9.154,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
9.185,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
9.214,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
