t,cond,pos.x,pos.y,pos.z,rot.x,rot.y,rot.z,rot.w
5.373,1,6.511,-1.493,-1.795,0.0000,-0.7148,0.0000,0.6993
5.427,1,6.511,-1.731,-1.795,0.0000,-0.7148,0.0000,0.6993
5.439,1,6.511,-1.677,-1.795,0.0000,-0.7148,0.0000,0.6993
5.471,1,6.511,-1.638,-1.795,0.0000,-0.7148,0.0000,0.6993
5.515,1,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
5.539,1,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
5.573,1,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
5.605,1,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
5.639,1,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
5.683,1,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
5.711,1,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
5.738,1,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
5.784,1,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
5.817,1,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
5.849,1,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
5.879,1,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
5.911,1,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
5.952,1,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
5.985,1,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
6.014,1,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
6.052,1,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
6.085,1,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
6.113,1,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
6.139,1,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
6.178,1,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
6.208,1,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
6.243,1,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
6.279,1,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
6.310,1,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
6.344,1,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
6.373,1,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
6.413,1,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
6.446,1,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
