t,cond,hitObj,x,y,z
6.179,0,Collider,6.49,-1.61,-1.80
6.216,0,Collider,6.49,-1.66,-1.80
6.247,0,Collider,6.49,-1.64,-1.80
6.279,0,Collider,6.49,-1.65,-1.80
6.322,0,Collider,6.49,-1.65,-1.80
6.347,0,Collider,6.49,-1.65,-1.80
6.380,0,Collider,6.49,-1.65,-1.80
6.419,0,Collider,6.49,-1.65,-1.80
6.454,0,Collider,6.49,-1.65,-1.80
6.478,0,Collider,6.49,-1.65,-1.80
6.516,0,Collider,6.49,-1.65,-1.80
6.554,0,Collider,6.49,-1.65,-1.80
6.579,0,Collider,6.49,-1.65,-1.80
6.616,0,Collider,6.49,-1.65,-1.80
6.651,0,Collider,6.49,-1.65,-1.80
6.681,0,Collider,6.49,-1.65,-1.80
6.712,0,Collider,6.49,-1.65,-1.80
6.753,0,Collider,6.49,-1.65,-1.80
6.783,0,Collider,6.49,-1.65,-1.80
6.811,0,Collider,6.49,-1.65,-1.80
6.853,0,Collider,6.49,-1.65,-1.80
6.885,0,Collider,6.49,-1.65,-1.80
6.917,0,Collider,6.49,-1.65,-1.80
6.956,0,Collider,6.49,-1.65,-1.80
6.984,0,Collider,6.49,-1.65,-1.80
7.015,0,Collider,6.49,-1.65,-1.80
7.045,0,Collider,6.49,-1.65,-1.80
7.088,0,Collider,6.49,-1.65,-1.80
7.122,0,Collider,6.49,-1.65,-1.80
7.156,0,Collider,6.49,-1.65,-1.80
7.189,0,Collider,6.49,-1.65,-1.80
7.221,0,Collider,6.49,-1.65,-1.80
7.253,0,Collider,6.49,-1.65,-1.80
7.285,0,Collider,6.49,-1.65,-1.80
7.321,0,Collider,6.49,-1.65,-1.80
7.355,0,Collider,6.49,-1.65,-1.80
7.389,0,Collider,6.49,-1.65,-1.80
7.412,0,Collider,6.49,-1.65,-1.80
7.459,0,Collider,6.49,-1.65,-1.80
7.483,0,Collider,6.49,-1.65,-1.80
7.517,0,Collider,6.49,-1.65,-1.80
7.550,0,Collider,6.49,-1.65,-1.80
7.582,0,Collider,6.49,-1.65,-1.80
7.614,0,Collider,6.49,-1.65,-1.80
7.653,0,Collider,6.49,-1.65,-1.80
7.682,0,Collider,6.49,-1.65,-1.80
7.713,0,Collider,6.49,-1.65,-1.80
7.753,0,Collider,6.49,-1.65,-1.80
7.784,0,Collider,6.49,-1.65,-1.80
7.818,0,Collider,6.49,-1.65,-1.80
7.851,0,Collider,6.49,-1.65,-1.80
7.885,0,Collider,6.49,-1.65,-1.80
7.925,0,Collider,6.49,-1.65,-1.80
7.953,0,Collider,6.49,-1.65,-1.80
7.981,0,Collider,6.49,-1.65,-1.80
8.020,0,Collider,6.49,-1.65,-1.80
8.050,0,Collider,6.49,-1.65,-1.80
8.082,0,Collider,6.49,-1.65,-1.80
8.113,0,Collider,6.49,-1.65,-1.80
8.156,0,Collider,6.49,-1.65,-1.80
8.188,0,Collider,6.49,-1.65,-1.80
8.221,0,Collider,6.49,-1.65,-1.80
8.254,0,Collider,6.49,-1.65,-1.80
8.284,0,Collider,6.49,-1.65,-1.80
8.316,0,Collider,6.49,-1.65,-1.80
8.345,0,Collider,6.49,-1.65,-1.80
8.399,0,Collider,6.49,-1.65,-1.80
8.420,0,Collider,6.49,-1.65,-1.80
8.447,0,Collider,6.49,-1.65,-1.80
8.484,0,Collider,6.49,-1.65,-1.80
8.515,0,Collider,6.49,-1.65,-1.80
8.563,0,Collider,6.49,-1.65,-1.80
8.582,0,Collider,6.49,-1.65,-1.80
8.613,0,Collider,6.49,-1.65,-1.80
8.650,0,Collider,6.49,-1.65,-1.80
8.678,0,Collider,6.49,-1.65,-1.80
8.712,0,Collider,6.49,-1.65,-1.80
8.745,0,Collider,6.49,-1.65,-1.80
8.787,0,Collider,6.49,-1.65,-1.80
8.815,0,Collider,6.49,-1.65,-1.80
8.853,0,Collider,6.49,-1.65,-1.80
8.881,0,Collider,6.49,-1.65,-1.80
8.916,0,Collider,6.49,-1.65,-1.80
8.952,0,Collider,6.49,-1.65,-1.80
8.981,0,Collider,6.49,-1.65,-1.80
9.013,0,Collider,6.49,-1.65,-1.80
9.052,0,Collider,6.49,-1.65,-1.80
9.082,0,Collider,6.49,-1.65,-1.80
9.113,0,Collider,6.49,-1.65,-1.80
9.154,0,Collider,6.49,-1.65,-1.80
9.185,0,Collider,6.49,-1.65,-1.80
9.214,0,Collider,6.49,-1.65,-1.80
9.255,0,Collider,6.49,-1.65,-1.80
9.286,0,Collider,6.49,-1.65,-1.80
9.315,0,Collider,6.49,-1.65,-1.80
9.347,0,Collider,6.49,-1.65,-1.80
9.379,0,Collider,6.49,-1.65,-1.80
9.418,0,Collider,6.49,-1.65,-1.80
9.448,0,Collider,6.49,-1.65,-1.80
9.478,0,Collider,6.49,-1.65,-1.80
9.519,0,Collider,6.49,-1.65,-1.80
9.552,0,Collider,6.49,-1.65,-1.80
9.585,0,Collider,6.49,-1.65,-1.80
9.614,0,Collider,6.49,-1.65,-1.80
9.651,0,Collider,6.49,-1.65,-1.80
9.678,0,Collider,6.49,-1.65,-1.80
9.718,0,Collider,6.49,-1.65,-1.80
9.747,0,Collider,6.49,-1.65,-1.80
9.786,0,Collider,6.49,-1.65,-1.80
9.817,0,Collider,6.49,-1.65,-1.80
9.846,0,Collider,6.49,-1.65,-1.80
9.887,0,Collider,6.49,-1.65,-1.80
9.920,0,Collider,6.49,-1.65,-1.80
9.947,0,Collider,6.49,-1.65,-1.80
9.985,0,Collider,6.49,-1.65,-1.80
10.015,0,Collider,6.49,-1.65,-1.80
10.055,0,Collider,6.49,-1.65,-1.80
10.086,0,Collider,6.49,-1.65,-1.80
10.114,0,Collider,6.49,-1.65,-1.80
10.153,0,Collider,6.49,-1.65,-1.80
10.182,0,Collider,6.49,-1.65,-1.80
10.213,0,Collider,6.49,-1.65,-1.80
10.252,0,Collider,6.49,-1.65,-1.80
10.279,0,Collider,6.49,-1.65,-1.80
10.320,0,Collider,6.49,-1.65,-1.80
10.349,0,Collider,6.49,-1.65,-1.80
10.378,0,Collider,6.49,-1.65,-1.80
10.419,0,Collider,6.49,-1.65,-1.80
10.449,0,Collider,6.49,-1.65,-1.80
10.479,0,Collider,6.49,-1.65,-1.80
10.521,0,Collider,6.49,-1.65,-1.80
10.551,0,Collider,6.49,-1.65,-1.80
10.580,0,Collider,6.49,-1.65,-1.80
10.613,0,Collider,6.49,-1.65,-1.80
10.652,0,Collider,6.49,-1.65,-1.80
10.683,0,Collider,6.49,-1.65,-1.80
10.712,0,Collider,6.49,-1.65,-1.80
10.753,0,Collider,6.49,-1.65,-1.80
10.781,0,Collider,6.49,-1.65,-1.80
10.814,0,Collider,6.49,-1.65,-1.80
10.849,0,Collider,6.49,-1.65,-1.80
10.880,0,Collider,6.49,-1.65,-1.80
10.916,0,Collider,6.49,-1.65,-1.80
10.951,0,Collider,6.49,-1.65,-1.80
10.981,0,Collider,6.49,-1.65,-1.80
11.012,0,Collider,6.49,-1.65,-1.80
11.047,0,Collider,6.49,-1.65,-1.80
11.086,0,Collider,6.49,-1.65,-1.80
11.116,0,Collider,6.49,-1.65,-1.80
11.153,0,Collider,6.49,-1.65,-1.80
11.186,0,Collider,6.49,-1.65,-1.80
11.218,0,Collider,6.49,-1.65,-1.80
11.248,0,Collider,6.49,-1.65,-1.80
11.282,0,Collider,6.49,-1.65,-1.80
11.320,0,Collider,6.49,-1.65,-1.80
11.347,0,Collider,6.49,-1.65,-1.80
11.387,0,Collider,6.49,-1.65,-1.80
11.417,0,Collider,6.49,-1.65,-1.80
11.449,0,Collider,6.49,-1.65,-1.80
11.480,0,Collider,6.49,-1.65,-1.80
11.512,0,Collider,6.49,-1.65,-1.80
11.545,0,Collider,6.49,-1.65,-1.80
11.587,0,Collider,6.49,-1.65,-1.80
11.618,0,Collider,6.49,-1.65,-1.80
11.651,0,Collider,6.49,-1.65,-1.80
11.682,0,Collider,6.49,-1.65,-1.80
11.713,0,Collider,6.49,-1.65,-1.80
11.747,0,Collider,6.49,-1.65,-1.80
11.780,0,Collider,6.49,-1.65,-1.80
11.821,0,Collider,6.49,-1.65,-1.80
11.853,0,Collider,6.49,-1.65,-1.80
11.886,0,Collider,6.49,-1.65,-1.80
11.915,0,Collider,6.49,-1.65,-1.80
11.953,0,Collider,6.49,-1.65,-1.80
11.981,0,Collider,6.49,-1.65,-1.80
12.013,0,Collider,6.49,-1.65,-1.80
12.045,0,Collider,6.49,-1.65,-1.80
12.086,0,Collider,6.49,-1.65,-1.80
12.118,0,Collider,6.49,-1.65,-1.80
12.147,0,Collider,6.49,-1.65,-1.80
12.187,0,Collider,6.49,-1.65,-1.80
12.218,0,Collider,6.49,-1.65,-1.80
12.245,0,Collider,6.49,-1.65,-1.80
12.285,0,Collider,6.49,-1.65,-1.80
12.317,0,Collider,6.49,-1.65,-1.80
12.348,0,Collider,6.49,-1.65,-1.80
12.379,0,Collider,6.49,-1.65,-1.80
12.418,0,Collider,6.49,-1.65,-1.80
12.445,0,Collider,6.49,-1.65,-1.80
12.488,0,Collider,6.49,-1.65,-1.80
12.517,0,Collider,6.49,-1.65,-1.80
12.546,0,Collider,6.49,-1.65,-1.80
12.588,0,Collider,6.49,-1.65,-1.80
12.616,0,Collider,6.49,-1.65,-1.80
12.645,0,Collider,6.49,-1.65,-1.80
12.686,0,Collider,6.49,-1.65,-1.80
12.717,0,Collider,6.49,-1.65,-1.80
12.749,0,Collider,6.49,-1.65,-1.80
12.783,0,Collider,6.49,-1.65,-1.80
12.812,0,Collider,6.49,-1.65,-1.80
12.851,0,Collider,6.49,-1.65,-1.80
12.887,0,Collider,6.49,-1.65,-1.80
12.918,0,Collider,6.49,-1.65,-1.80
12.947,0,Collider,6.49,-1.65,-1.80
12.987,0,Collider,6.49,-1.65,-1.80
13.019,0,Collider,6.49,-1.65,-1.80
13.048,0,Collider,6.49,-1.65,-1.80
13.078,0,Collider,6.49,-1.65,-1.80
13.118,0,Collider,6.49,-1.65,-1.80
13.148,0,Collider,6.49,-1.65,-1.80
13.181,0,Collider,6.49,-1.65,-1.80
13.215,0,Collider,6.49,-1.65,-1.80
13.249,0,Collider,6.49,-1.65,-1.80
13.279,0,Collider,6.49,-1.65,-1.80
13.319,0,Collider,6.49,-1.65,-1.80
13.350,0,Collider,6.49,-1.65,-1.80
13.382,0,Collider,6.49,-1.65,-1.80
13.411,0,Collider,6.49,-1.65,-1.80
13.453,0,Collider,6.49,-1.65,-1.80
13.485,0,Collider,6.49,-1.65,-1.80
13.514,0,Collider,6.49,-1.65,-1.80
13.555,0,Collider,6.49,-1.65,-1.80
13.586,0,Collider,6.49,-1.65,-1.80
13.618,0,Collider,6.49,-1.65,-1.80
13.648,0,Collider,6.49,-1.65,-1.80
13.683,0,Collider,6.49,-1.65,-1.80
13.715,0,Collider,6.49,-1.65,-1.80
13.746,0,Collider,6.49,-1.65,-1.80
13.784,0,Collider,6.49,-1.65,-1.80
13.814,0,Collider,6.49,-1.65,-1.80
13.845,0,Collider,6.49,-1.65,-1.80
13.885,0,Collider,6.49,-1.65,-1.80
13.930,0,Collider,6.49,-1.65,-1.80
13.954,0,Collider,6.49,-1.65,-1.80
13.983,0,Collider,6.49,-1.65,-1.80
14.018,0,Collider,6.49,-1.65,-1.80
14.047,0,Collider,6.49,-1.65,-1.80
14.085,0,Collider,6.49,-1.65,-1.80
14.113,0,Collider,6.49,-1.65,-1.80
14.151,0,Collider,6.49,-1.65,-1.80
14.181,0,Collider,6.49,-1.65,-1.80
14.211,0,Collider,6.49,-1.65,-1.80
14.250,0,Collider,6.49,-1.65,-1.80
14.279,0,Collider,6.49,-1.65,-1.80
14.317,0,Collider,6.49,-1.65,-1.80
14.349,0,Collider,6.49,-1.65,-1.80
14.379,0,Collider,6.49,-1.65,-1.80
14.418,0,Collider,6.49,-1.65,-1.80
14.452,0,Collider,6.49,-1.65,-1.80
14.480,0,Collider,6.49,-1.65,-1.80
14.521,0,Collider,6.49,-1.65,-1.80
14.547,0,Collider,6.49,-1.65,-1.80
14.587,0,Collider,6.49,-1.65,-1.80
14.619,0,Collider,6.49,-1.65,-1.80
14.649,0,Collider,6.49,-1.65,-1.80
14.682,0,Collider,6.49,-1.65,-1.80
14.718,0,Collider,6.49,-1.65,-1.80
14.748,0,Collider,6.49,-1.65,-1.80
14.783,0,Collider,6.49,-1.65,-1.80
14.821,0,Collider,6.49,-1.65,-1.80
14.856,0,Collider,6.49,-1.65,-1.80
14.887,0,Collider,6.49,-1.65,-1.80
14.916,0,Collider,6.49,-1.65,-1.80
14.951,0,Collider,6.49,-1.65,-1.80
14.979,0,Collider,6.49,-1.65,-1.80
15.013,0,Collider,6.49,-1.65,-1.80
15.047,0,Collider,6.49,-1.65,-1.80
15.084,0,Collider,6.49,-1.65,-1.80
15.112,0,Collider,6.49,-1.65,-1.80
15.147,0,Collider,6.49,-1.65,-1.80
15.184,0,Collider,6.49,-1.65,-1.80
15.212,0,Collider,6.49,-1.65,-1.80
15.255,0,Collider,6.49,-1.65,-1.80
15.282,0,Collider,6.49,-1.65,-1.80
15.316,0,Collider,6.49,-1.65,-1.80
15.352,0,Collider,6.49,-1.65,-1.80
15.386,0,Collider,6.49,-1.65,-1.80
15.415,0,Collider,6.49,-1.65,-1.80
15.454,0,Collider,6.49,-1.65,-1.80
15.484,0,Collider,6.49,-1.65,-1.80
15.514,0,Collider,6.49,-1.65,-1.80
15.548,0,Collider,6.49,-1.65,-1.80
15.585,0,Collider,6.49,-1.65,-1.80
15.614,0,Collider,6.49,-1.65,-1.80
15.645,0,Collider,6.49,-1.65,-1.80
15.680,0,Collider,6.49,-1.65,-1.80
15.717,0,Collider,6.49,-1.65,-1.80
15.745,0,Collider,6.49,-1.65,-1.80
15.780,0,Collider,6.49,-1.65,-1.80
15.819,0,Collider,6.49,-1.65,-1.80
15.849,0,Collider,6.49,-1.65,-1.80
15.879,0,Collider,6.49,-1.65,-1.80
15.919,0,Collider,6.49,-1.65,-1.80
15.948,0,Collider,6.49,-1.65,-1.80
15.978,0,Collider,6.49,-1.65,-1.80
16.018,0,Collider,6.49,-1.65,-1.80
16.050,0,Collider,6.49,-1.65,-1.80
16.082,0,Collider,6.49,-1.65,-1.80
16.120,0,Collider,6.49,-1.65,-1.80
16.148,0,Collider,6.49,-1.65,-1.80
16.188,0,Collider,6.49,-1.65,-1.80
16.215,0,Collider,6.49,-1.65,-1.80
16.253,0,Collider,6.49,-1.65,-1.80
16.293,0,Collider,6.49,-1.65,-1.80
16.312,0,Collider,6.49,-1.65,-1.80
16.353,0,Collider,6.49,-1.65,-1.80
16.381,0,Collider,6.49,-1.65,-1.80
16.417,0,Collider,6.49,-1.65,-1.80
16.445,0,Collider,6.49,-1.65,-1.80
16.482,0,Collider,6.49,-1.65,-1.80
16.511,0,Collider,6.49,-1.65,-1.80
16.549,0,Collider,6.49,-1.65,-1.80
16.579,0,Collider,6.49,-1.65,-1.80
16.622,0,Collider,6.49,-1.65,-1.80
16.655,0,Collider,6.49,-1.65,-1.80
16.688,0,Collider,6.49,-1.65,-1.80
16.719,0,Collider,6.49,-1.65,-1.80
16.750,0,Collider,6.49,-1.65,-1.80
16.782,0,Collider,6.49,-1.65,-1.80
16.814,0,Collider,6.49,-1.65,-1.80
16.846,0,Collider,6.49,-1.65,-1.80
16.885,0,Collider,6.49,-1.65,-1.80
16.912,0,Collider,6.49,-1.65,-1.80
16.950,0,Collider,6.49,-1.65,-1.80
16.987,0,Collider,6.49,-1.65,-1.80
