t,cond,avgDb,wpm,text
17.475,1,-120.0,0.0,
17.553,1,-120.0,0.0,
17.652,1,-120.0,0.0,
17.748,1,-120.0,0.0,
17.851,1,-120.0,0.0,
17.952,1,-120.0,0.0,
18.054,1,-120.0,0.0,
18.155,1,-120.0,0.0,
18.255,1,-120.0,0.0,
18.350,1,-120.0,0.0,
18.452,1,-120.0,0.0,
18.553,1,-120.0,0.0,
18.674,1,-120.0,0.0,
18.752,1,-120.0,0.0,
18.846,1,-120.0,0.0,
18.946,1,-120.0,0.0,
19.050,1,-120.0,0.0,
19.146,1,-120.0,0.0,
19.247,1,-120.0,0.0,
19.349,1,-120.0,0.0,
19.449,1,-120.0,0.0,
19.552,1,-120.0,0.0,
19.652,1,-120.0,0.0,
19.746,1,-120.0,0.0,
19.845,1,-120.0,0.0,
19.950,1,-120.0,0.0,
20.049,1,-120.0,0.0,
20.168,1,-120.0,0.0,
