t,cond,avgDb,wpm,text
8.025,1,-120.0,0.0,
8.025,1,-120.0,0.0,
8.025,1,-120.0,0.0,
8.025,1,-120.0,0.0,
8.025,1,-120.0,0.0,
8.025,1,-120.0,0.0,
8.025,1,-120.0,0.0,
8.025,1,-120.0,0.0,
8.025,1,-120.0,0.0,
8.025,1,-120.0,0.0,
8.025,1,-120.0,0.0,
8.025,1,-120.0,0.0,
8.025,1,-120.0,0.0,
8.025,1,-120.0,0.0,
8.025,1,-120.0,0.0,
8.025,1,-120.0,0.0,
8.025,1,-120.0,0.0,
8.025,1,-120.0,0.0,
8.025,1,-120.0,0.0,
8.025,1,-120.0,0.0,
8.025,1,-120.0,0.0,
8.025,1,-120.0,0.0,
8.025,1,-120.0,0.0,
8.025,1,-120.0,0.0,
8.025,1,-120.0,0.0,
8.025,1,-120.0,0.0,
8.025,1,-120.0,0.0,
8.025,1,-120.0,0.0,
8.025,1,-120.0,0.0,
8.025,1,-120.0,0.0,
8.025,1,-120.0,0.0,
8.025,1,-120.0,0.0,
8.025,1,-120.0,0.0,
8.025,1,-120.0,0.0,
8.025,1,-120.0,0.0,
8.025,1,-120.0,0.0,
8.025,1,-120.0,0.0,
8.025,1,-120.0,0.0,
8.025,1,-120.0,0.0,
8.025,1,-120.0,0.0,
8.025,1,-120.0,0.0,
8.025,1,-120.0,0.0,
8.025,1,-120.0,0.0,
8.025,1,-120.0,0.0,
8.025,1,-120.0,0.0,
8.025,1,-120.0,0.0,
8.025,1,-120.0,0.0,
8.025,1,-120.0,0.0,
8.025,1,-120.0,0.0,
8.025,1,-120.0,0.0,
8.025,1,-120.0,0.0,
8.025,1,-120.0,0.0,
8.025,1,-120.0,0.0,
8.025,1,-120.0,0.0,
8.025,1,-120.0,0.0,
8.025,1,-120.0,0.0,
8.025,1,-120.0,0.0,
8.025,1,-120.0,0.0,
8.025,1,-120.0,0.0,
8.025,1,-120.0,0.0,
8.025,1,-120.0,0.0,
8.025,1,-120.0,0.0,
8.025,1,-120.0,0.0,
8.025,1,-120.0,0.0,
8.025,1,-120.0,0.0,
8.025,1,-120.0,0.0,
8.025,1,-120.0,0.0,
8.025,1,-120.0,0.0,
8.025,1,-120.0,0.0,
8.025,1,-120.0,0.0,
8.025,1,-120.0,0.0,
8.025,1,-120.0,0.0,
8.025,1,-120.0,0.0,
8.025,1,-120.0,0.0,
8.025,1,-120.0,0.0,
8.025,1,-120.0,0.0,
8.025,1,-120.0,0.0,
8.025,1,-120.0,0.0,
8.025,1,-120.0,0.0,
8.025,1,-120.0,0.0,
8.025,1,-120.0,0.0,
8.103,1,-120.0,0.0,
8.215,1,-99.5,0.0,
8.328,1,-62.4,0.0,
8.412,1,-14.1,0.0,
8.508,1,-15.1,0.0,
8.604,1,-14.5,0.0,
8.737,1,-19.1,0.0,
8.831,1,-47.2,0.0,
8.914,1,-28.7,0.0,
9.008,1,-15.9,0.0,
9.120,1,-16.7,0.0,
9.228,1,-29.4,0.0,
9.314,1,-28.9,0.0,
9.407,1,-16.3,0.0,
9.508,1,-28.9,0.0,
9.619,1,-26.1,0.0,
9.703,1,-18.5,0.0,
9.815,1,-22.7,0.0,
9.927,1,-28.9,0.0,
10.009,1,-16.2,0.0,
10.122,1,-17.8,0.0,
10.207,1,-14.0,0.0,
10.317,1,-46.1,0.0,
10.400,1,-27.8,0.0,
10.511,1,-14.6,0.0,
10.624,1,-19.3,0.0,
10.707,1,-16.0,0.0,
10.818,1,-17.3,0.0,
10.902,1,-24.9,0.0,
11.013,1,-28.2,0.0,
11.124,1,-47.3,0.0,
11.207,1,-92.3,0.0,
11.321,1,-98.3,0.0,
11.402,1,-120.0,0.0,
11.512,1,-120.0,0.0,
11.623,1,-120.0,0.0,
11.707,1,-120.0,0.0,
11.819,1,-120.0,0.0,
11.904,1,-120.0,0.0,
12.014,1,-120.0,0.0,
12.101,1,-120.0,0.0,
12.211,1,-95.3,0.0,
12.323,1,-26.3,0.0,
12.406,1,-17.4,0.0,
12.518,1,-58.9,0.0,
12.601,1,-14.7,0.0,
12.711,1,-32.0,0.0,
12.824,1,-17.1,0.0,
12.907,1,-17.9,0.0,
13.019,1,-51.6,0.0,
13.103,1,-28.2,0.0,
13.213,1,-18.6,0.0,
13.327,1,-36.3,0.0,
13.409,1,-15.2,0.0,
13.521,1,-16.3,0.0,
13.603,1,-29.9,0.0,
13.714,1,-21.0,0.0,
13.830,1,-17.2,0.0,
13.910,1,-53.7,0.0,
14.020,1,-22.0,0.0,
14.104,1,-14.7,0.0,
14.217,1,-26.3,0.0,
14.326,1,-16.2,0.0,
14.410,1,-20.8,0.0,
14.522,1,-27.4,0.0,
14.605,1,-28.7,0.0,
14.717,1,-59.7,0.0,
14.801,1,-90.6,0.0,
14.911,1,-99.8,0.0,
15.023,1,-120.0,0.0,
15.107,1,-120.0,0.0,
15.219,1,-120.0,0.0,
15.302,1,-120.0,0.0,
15.412,1,-120.0,0.0,
15.525,1,-120.0,0.0,
15.609,1,-98.0,0.0,
15.719,1,-35.2,0.0,
15.803,1,-19.1,0.0,
15.914,1,-13.0,0.0,
16.026,1,-15.8,0.0,
16.110,1,-15.5,0.0,
16.223,1,-13.9,0.0,
16.305,1,-15.7,0.0,
16.416,1,-17.3,0.0,
16.501,1,-42.4,0.0,
16.612,1,-26.5,0.0,
16.724,1,-27.3,0.0,
16.807,1,-19.5,0.0,
16.919,1,-36.6,0.0,
17.000,1,-19.0,0.0,
17.112,1,-20.7,0.0,
17.223,1,-29.7,0.0,
17.306,1,-21.3,0.0,
17.418,1,-25.5,0.0,
17.501,1,-25.3,0.0,
17.612,1,-57.8,0.0,
17.724,1,-95.2,0.0,
17.807,1,-102.7,0.0,
17.919,1,-120.0,0.0,
18.004,1,-120.0,0.0,
18.113,1,-120.0,0.0,
18.227,1,-120.0,0.0,
18.309,1,-120.0,0.0,
18.405,1,-120.0,0.0,
18.517,1,-120.0,0.0,
18.610,1,-120.0,0.0,
18.712,1,-120.0,0.0,
18.812,1,-120.0,0.0,
18.906,1,-120.0,0.0,
19.006,1,-120.0,0.0,
19.118,1,-120.0,0.0,
19.201,1,-120.0,0.0,
19.302,1,-120.0,0.0,
19.415,1,-120.0,0.0,
19.535,1,-120.0,0.0,
19.621,1,-120.0,0.0,
19.706,1,-120.0,0.0,
19.812,1,-120.0,0.0,
19.926,1,-120.0,0.0,
20.008,1,-120.0,0.0,
20.119,1,-120.0,0.0,
20.215,1,-120.0,0.0,
20.301,1,-120.0,0.0,
20.409,1,-120.0,0.0,
20.509,1,-120.0,0.0,
20.608,1,-120.0,0.0,
20.718,1,-120.0,0.0,
20.813,1,-120.0,0.0,
20.997,1,-120.0,0.0,
