t,cond,hitObj,x,y,z
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
6.994,1,Collider,6.49,-1.01,-1.80
