t,cond,pos.x,pos.y,pos.z,rot.x,rot.y,rot.z,rot.w
9.832,0,6.511,-1.474,-1.795,0.0000,-0.7148,0.0000,0.6993
9.869,0,6.511,-1.667,-1.795,0.0000,-0.7148,0.0000,0.6993
9.903,0,6.511,-1.718,-1.795,0.0000,-0.7148,0.0000,0.6993
9.939,0,6.511,-1.665,-1.795,0.0000,-0.7148,0.0000,0.6993
9.972,0,6.511,-1.633,-1.795,0.0000,-0.7148,0.0000,0.6993
10.005,0,6.511,-1.658,-1.795,0.0000,-0.7148,0.0000,0.6993
10.036,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
10.067,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
10.097,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
10.138,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
10.169,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
10.198,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
10.231,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
10.265,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
10.299,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
10.339,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
10.368,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
10.397,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
10.440,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
10.474,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
10.505,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
10.534,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
10.567,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
10.599,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
10.641,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
10.673,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
10.704,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
10.736,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
10.768,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
10.800,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
10.832,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
10.872,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
10.905,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
10.939,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
10.971,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
11.008,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
11.031,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
11.067,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
11.104,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
11.138,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
11.172,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
11.207,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
11.230,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
11.265,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
11.298,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
11.333,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
11.366,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
11.403,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
11.437,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
11.471,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
11.506,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
11.541,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
11.574,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
11.604,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
11.646,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
11.670,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
11.703,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
11.735,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
11.773,0,6.511,-1.646,-1.795,0.0000,-0.7148,0.0000,0.6993
