t,cond,avgDb,wpm,text
5.823,1,-120.0,0.0,
5.823,1,-120.0,0.0,
5.823,1,-120.0,0.0,
5.823,1,-120.0,0.0,
5.823,1,-120.0,0.0,
5.823,1,-120.0,0.0,
5.823,1,-120.0,0.0,
5.823,1,-120.0,0.0,
5.823,1,-120.0,0.0,
5.823,1,-120.0,0.0,
5.823,1,-120.0,0.0,
5.823,1,-120.0,0.0,
5.823,1,-120.0,0.0,
5.823,1,-120.0,0.0,
5.823,1,-120.0,0.0,
5.823,1,-120.0,0.0,
5.823,1,-120.0,0.0,
5.823,1,-120.0,0.0,
5.823,1,-120.0,0.0,
5.823,1,-120.0,0.0,
5.823,1,-120.0,0.0,
5.823,1,-120.0,0.0,
5.823,1,-120.0,0.0,
5.823,1,-120.0,0.0,
5.823,1,-120.0,0.0,
5.823,1,-120.0,0.0,
5.823,1,-120.0,0.0,
5.823,1,-120.0,0.0,
5.823,1,-120.0,0.0,
5.823,1,-120.0,0.0,
5.823,1,-120.0,0.0,
5.823,1,-120.0,0.0,
5.823,1,-120.0,0.0,
5.823,1,-120.0,0.0,
5.823,1,-120.0,0.0,
5.823,1,-120.0,0.0,
5.823,1,-120.0,0.0,
5.823,1,-120.0,0.0,
5.823,1,-120.0,0.0,
5.823,1,-120.0,0.0,
5.823,1,-120.0,0.0,
5.823,1,-120.0,0.0,
5.823,1,-120.0,0.0,
5.823,1,-120.0,0.0,
5.823,1,-120.0,0.0,
5.823,1,-120.0,0.0,
5.823,1,-120.0,0.0,
5.823,1,-120.0,0.0,
5.823,1,-120.0,0.0,
5.823,1,-120.0,0.0,
5.823,1,-120.0,0.0,
5.823,1,-120.0,0.0,
5.823,1,-120.0,0.0,
5.823,1,-120.0,0.0,
5.823,1,-120.0,0.0,
5.823,1,-120.0,0.0,
5.823,1,-120.0,0.0,
5.823,1,-120.0,0.0,
5.823,1,-120.0,0.0,
5.916,1,-120.0,0.0,
6.008,1,-94.8,0.0,
6.109,1,-43.8,0.0,
6.204,1,-24.0,0.0,
6.303,1,-14.9,0.0,
6.401,1,-20.8,0.0,
6.548,1,-18.6,0.0,
6.624,1,-36.7,0.0,
6.722,1,-16.6,0.0,
6.807,1,-15.6,0.0,
6.928,1,-16.4,0.0,
7.007,1,-33.4,0.0,
7.119,1,-31.4,0.0,
7.204,1,-21.3,0.0,
7.315,1,-33.9,0.0,
7.400,1,-23.7,0.0,
7.509,1,-18.5,0.0,
7.620,1,-44.1,0.0,
7.704,1,-30.3,0.0,
7.816,1,-33.3,0.0,
7.927,1,-29.3,0.0,
8.010,1,-14.2,0.0,
8.122,1,-50.1,0.0,
8.204,1,-22.5,0.0,
8.316,1,-15.9,0.0,
8.403,1,-18.6,0.0,
8.513,1,-14.4,0.0,
8.624,1,-19.9,0.0,
8.709,1,-52.8,0.0,
8.818,1,-30.4,0.0,
8.902,1,-52.4,0.0,
9.002,1,-85.0,0.0,
9.116,1,-120.0,0.0,
9.228,1,-120.0,0.0,
9.327,1,-120.0,0.0,
9.410,1,-120.0,0.0,
9.511,1,-120.0,0.0,
9.619,1,-120.0,0.0,
9.717,1,-120.0,0.0,
9.803,1,-120.0,0.0,
9.914,1,-120.0,0.0,
10.023,1,-120.0,0.0,
10.108,1,-95.2,0.0,
10.204,1,-25.1,0.0,
10.316,1,-17.2,0.0,
10.414,1,-59.0,0.0,
10.509,1,-16.9,0.0,
10.622,1,-31.5,0.0,
10.705,1,-17.3,0.0,
10.802,1,-18.1,0.0,
10.914,1,-57.5,0.0,
11.012,1,-28.4,0.0,
11.106,1,-20.8,0.0,
11.204,1,-32.8,0.0,
11.301,1,-15.4,0.0,
11.414,1,-16.7,0.0,
11.523,1,-26.1,0.0,
11.609,1,-21.2,0.0,
11.718,1,-18.4,0.0,
11.817,1,-32.3,0.0,
11.904,1,-20.9,0.0,
12.012,1,-16.4,0.0,
12.125,1,-27.7,0.0,
12.223,1,-17.2,0.0,
12.305,1,-21.6,0.0,
12.416,1,-24.3,0.0,
12.515,1,-31.0,0.0,
12.613,1,-60.3,0.0,
12.710,1,-86.5,0.0,
12.823,1,-120.0,0.0,
12.905,1,-120.0,0.0,
13.003,1,-120.0,0.0,
13.115,1,-120.0,0.0,
13.200,1,-120.0,0.0,
13.324,1,-120.0,0.0,
13.407,1,-120.0,0.0,
13.516,1,-95.6,0.0,
13.602,1,-46.5,0.0,
13.711,1,-13.8,0.0,
13.809,1,-13.3,0.0,
13.907,1,-15.4,0.0,
14.003,1,-15.5,0.0,
14.114,1,-14.0,0.0,
14.210,1,-16.1,0.0,
14.310,1,-17.5,0.0,
14.419,1,-35.3,0.0,
14.517,1,-30.1,0.0,
14.600,1,-28.3,0.0,
14.724,1,-32.6,0.0,
14.808,1,-36.6,0.0,
14.921,1,-35.6,0.0,
15.005,1,-19.8,0.0,
15.116,1,-33.1,0.0,
15.201,1,-21.3,0.0,
15.312,1,-25.3,0.0,
15.410,1,-25.2,0.0,
15.506,1,-58.2,0.0,
15.604,1,-95.8,0.0,
15.703,1,-120.0,0.0,
15.812,1,-120.0,0.0,
15.908,1,-120.0,0.0,
16.006,1,-120.0,0.0,
16.104,1,-120.0,0.0,
16.202,1,-120.0,0.0,
16.315,1,-120.0,0.0,
16.410,1,-120.0,0.0,
16.515,1,-120.0,0.0,
16.624,1,-120.0,0.0,
16.707,1,-120.0,0.0,
16.814,1,-120.0,0.0,
16.912,1,-120.0,0.0,
17.009,1,-120.0,0.0,
17.106,1,-120.0,0.0,
17.217,1,-120.0,0.0,
17.301,1,-120.0,0.0,
17.429,1,-120.0,0.0,
17.512,1,-120.0,0.0,
17.607,1,-120.0,0.0,
17.718,1,-120.0,0.0,
17.806,1,-120.0,0.0,
17.902,1,-120.0,0.0,
18.014,1,-120.0,0.0,
18.109,1,-120.0,0.0,
18.220,1,-120.0,0.0,
18.307,1,-120.0,0.0,
18.403,1,-120.0,0.0,
18.513,1,-120.0,0.0,
18.611,1,-120.0,0.0,
18.709,1,-120.0,0.0,
18.806,1,-120.0,0.0,
18.905,1,-120.0,0.0,
19.014,1,-120.0,0.0,
19.113,1,-120.0,0.0,
19.232,1,-120.0,0.0,
19.353,1,-120.0,0.0,
