t,cond,hitObj,x,y,z
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.281,2,Collider,6.49,-1.05,-1.80
5.305,2,Collider,6.49,-1.14,-1.80
5.344,2,Collider,6.49,-1.26,-1.80
5.371,2,Collider,6.49,-1.30,-1.80
5.413,2,Collider,6.49,-1.40,-1.80
5.442,2,Collider,6.49,-1.46,-1.80
5.468,2,Middle,6.47,-1.58,-1.80
5.514,2,Chair_2 (9),4.43,-1.72,-1.84
5.540,2,Middle1,6.47,-1.73,-1.80
5.581,2,Collider,6.49,-1.65,-1.80
5.608,2,Collider,6.49,-1.61,-1.80
5.636,2,Collider,6.49,-1.65,-1.80
5.677,2,Collider,6.49,-1.65,-1.80
5.706,2,Collider,6.49,-1.65,-1.80
5.733,2,Collider,6.49,-1.65,-1.80
5.775,2,Collider,6.49,-1.65,-1.80
5.803,2,Collider,6.49,-1.65,-1.80
5.845,2,Collider,6.49,-1.65,-1.80
5.873,2,Collider,6.49,-1.65,-1.80
5.902,2,Collider,6.49,-1.65,-1.80
5.962,2,Collider,6.49,-1.65,-1.80
6.028,2,Wall_3mx20cm_Wood_Panels (3),4.72,1.20,-0.31
6.028,2,Wall_3mx20cm_Wood_Panels (3),4.72,1.20,-0.31
6.048,2,Wall_3mx20cm_Wood_Panels (3),4.72,1.09,-0.31
6.079,2,Wall_3mx20cm_Wood_Panels (3),4.72,1.04,-0.31
6.105,2,Wall_3mx20cm_Wood_Panels (3),4.72,1.04,-0.31
6.134,2,Wall_3mx20cm_Wood_Panels (3),4.71,1.05,-0.31
6.204,2,Wall_3mx20cm_Wood_Panels (3),4.72,1.06,-0.31
6.204,2,Wall_3mx20cm_Wood_Panels (3),4.72,1.06,-0.31
6.250,2,Wall_3mx20cm_Wood_Panels (3),4.72,1.06,-0.31
6.275,2,Wall_3mx20cm_Wood_Panels (3),4.72,1.06,-0.31
6.303,2,Wall_3mx20cm_Wood_Panels (3),4.72,1.07,-0.31
6.359,2,Wall_3mx20cm_Wood_Panels (3),4.72,1.06,-0.31
6.392,2,Wall_3mx20cm_Wood_Panels (3),4.72,1.06,-0.31
6.417,2,Wall_3mx20cm_Wood_Panels (3),4.71,1.06,-0.31
6.441,2,Wall_3mx20cm_Wood_Panels (3),4.71,1.06,-0.31
6.469,2,Wall_3mx20cm_Wood_Panels (3),4.71,1.07,-0.31
6.525,2,Wall_3mx20cm_Wood_Panels (3),4.71,1.07,-0.31
6.553,2,Wall_3mx20cm_Wood_Panels (3),4.71,1.06,-0.31
6.583,2,Wall_3mx20cm_Wood_Panels (3),4.71,1.06,-0.31
6.610,2,Wall_3mx20cm_Wood_Panels (3),4.71,1.07,-0.31
6.640,2,Wall_3mx20cm_Wood_Panels (3),4.71,1.06,-0.31
6.694,2,Wall_3mx20cm_Wood_Panels (3),4.70,1.07,-0.31
6.721,2,Wall_3mx20cm_Wood_Panels (3),4.70,1.07,-0.31
6.750,2,Wall_3mx20cm_Wood_Panels (3),4.70,1.07,-0.31
6.778,2,Wall_3mx20cm_Wood_Panels (3),4.70,1.08,-0.31
6.808,2,Wall_3mx20cm_Wood_Panels (3),4.70,1.07,-0.31
6.835,2,Wall_3mx20cm_Wood_Panels (3),4.69,1.07,-0.31
6.877,2,Wall_3mx20cm_Wood_Panels (3),4.69,1.09,-0.31
7.134,2,Wall_3mx20cm_Wood_Panels (3),4.66,1.10,-0.31
7.134,2,Wall_3mx20cm_Wood_Panels (3),4.66,1.10,-0.31
7.134,2,Wall_3mx20cm_Wood_Panels (3),4.66,1.10,-0.31
7.134,2,Wall_3mx20cm_Wood_Panels (3),4.66,1.10,-0.31
7.134,2,Wall_3mx20cm_Wood_Panels (3),4.66,1.10,-0.31
7.134,2,Wall_3mx20cm_Wood_Panels (3),4.66,1.10,-0.31
7.134,2,Wall_3mx20cm_Wood_Panels (3),4.66,1.10,-0.31
7.134,2,Wall_3mx20cm_Wood_Panels (3),4.66,1.10,-0.31
