t,cond,avgDb,wpm,text
5.929,0,-120.0,0.0,
5.929,0,-120.0,0.0,
5.929,0,-120.0,0.0,
5.929,0,-120.0,0.0,
5.929,0,-120.0,0.0,
5.929,0,-120.0,0.0,
5.929,0,-120.0,0.0,
5.929,0,-120.0,0.0,
5.929,0,-120.0,0.0,
5.929,0,-120.0,0.0,
5.929,0,-120.0,0.0,
5.929,0,-120.0,0.0,
5.929,0,-120.0,0.0,
5.929,0,-120.0,0.0,
5.929,0,-120.0,0.0,
5.929,0,-120.0,0.0,
5.929,0,-120.0,0.0,
5.929,0,-120.0,0.0,
5.929,0,-120.0,0.0,
5.929,0,-120.0,0.0,
5.929,0,-120.0,0.0,
5.929,0,-120.0,0.0,
5.929,0,-120.0,0.0,
5.929,0,-120.0,0.0,
5.929,0,-120.0,0.0,
5.929,0,-120.0,0.0,
5.929,0,-120.0,0.0,
5.929,0,-120.0,0.0,
5.929,0,-120.0,0.0,
5.929,0,-120.0,0.0,
5.929,0,-120.0,0.0,
5.929,0,-120.0,0.0,
5.929,0,-120.0,0.0,
5.929,0,-120.0,0.0,
5.929,0,-120.0,0.0,
5.929,0,-120.0,0.0,
5.929,0,-120.0,0.0,
5.929,0,-120.0,0.0,
5.929,0,-120.0,0.0,
5.929,0,-120.0,0.0,
5.929,0,-120.0,0.0,
5.929,0,-120.0,0.0,
5.929,0,-120.0,0.0,
5.929,0,-120.0,0.0,
5.929,0,-120.0,0.0,
5.929,0,-120.0,0.0,
5.929,0,-120.0,0.0,
5.929,0,-120.0,0.0,
5.929,0,-120.0,0.0,
5.929,0,-120.0,0.0,
5.929,0,-120.0,0.0,
5.929,0,-120.0,0.0,
5.929,0,-120.0,0.0,
5.929,0,-120.0,0.0,
5.929,0,-120.0,0.0,
5.929,0,-120.0,0.0,
5.929,0,-120.0,0.0,
5.929,0,-120.0,0.0,
5.929,0,-120.0,0.0,
5.929,0,-120.0,0.0,
6.007,0,-120.0,0.0,
6.106,0,-94.6,0.0,
6.203,0,-23.3,0.0,
6.313,0,-28.3,0.0,
6.411,0,-14.6,0.0,
6.516,0,-30.6,0.0,
6.601,0,-18.6,0.0,
6.701,0,-50.9,0.0,
6.814,0,-16.3,0.0,
6.912,0,-15.3,0.0,
7.012,0,-16.5,0.0,
7.124,0,-42.4,0.0,
7.205,0,-32.2,0.0,
7.318,0,-28.6,0.0,
7.402,0,-35.0,0.0,
7.513,0,-30.0,0.0,
7.609,0,-19.3,0.0,
7.706,0,-48.8,0.0,
7.804,0,-31.1,0.0,
7.901,0,-33.4,0.0,
8.011,0,-29.4,0.0,
8.109,0,-15.7,0.0,
8.205,0,-50.1,0.0,
8.304,0,-18.3,0.0,
8.403,0,-16.0,0.0,
8.513,0,-18.7,0.0,
8.611,0,-15.0,0.0,
8.709,0,-19.9,0.0,
8.807,0,-27.4,0.0,
8.904,0,-30.3,0.0,
9.002,0,-61.7,0.0,
9.112,0,-87.9,0.0,
9.209,0,-120.0,0.0,
9.305,0,-120.0,0.0,
9.403,0,-120.0,0.0,
9.500,0,-120.0,0.0,
9.600,0,-120.0,0.0,
9.710,0,-120.0,0.0,
9.807,0,-120.0,0.0,
9.906,0,-120.0,0.0,
10.003,0,-120.0,0.0,
10.100,0,-99.1,0.0,
10.214,0,-31.8,0.0,
10.311,0,-43.6,0.0,
10.410,0,-17.2,0.0,
10.507,0,-18.0,0.0,
10.603,0,-26.2,0.0,
10.713,0,-16.5,0.0,
10.808,0,-21.3,0.0,
10.906,0,-30.2,0.0,
11.004,0,-19.4,0.0,
11.102,0,-47.1,0.0,
11.200,0,-18.8,0.0,
11.311,0,-17.7,0.0,
11.408,0,-20.5,0.0,
11.505,0,-26.8,0.0,
11.602,0,-29.5,0.0,
11.714,0,-24.7,0.0,
11.812,0,-32.7,0.0,
11.910,0,-39.9,0.0,
12.008,0,-28.1,0.0,
12.105,0,-28.9,0.0,
12.202,0,-17.6,0.0,
12.301,0,-23.1,0.0,
