t,cond,avgDb,wpm,text
5.419,1,-120.0,0.0,
5.419,1,-120.0,0.0,
5.419,1,-120.0,0.0,
5.419,1,-120.0,0.0,
5.419,1,-120.0,0.0,
5.419,1,-120.0,0.0,
5.419,1,-120.0,0.0,
5.419,1,-120.0,0.0,
5.419,1,-120.0,0.0,
5.419,1,-120.0,0.0,
5.419,1,-120.0,0.0,
5.419,1,-120.0,0.0,
5.419,1,-120.0,0.0,
5.419,1,-120.0,0.0,
5.419,1,-120.0,0.0,
5.419,1,-120.0,0.0,
5.419,1,-120.0,0.0,
5.419,1,-120.0,0.0,
5.419,1,-120.0,0.0,
5.419,1,-120.0,0.0,
5.419,1,-120.0,0.0,
5.419,1,-120.0,0.0,
5.419,1,-120.0,0.0,
5.419,1,-120.0,0.0,
5.419,1,-120.0,0.0,
5.419,1,-120.0,0.0,
5.419,1,-120.0,0.0,
5.419,1,-120.0,0.0,
5.419,1,-120.0,0.0,
5.419,1,-120.0,0.0,
5.419,1,-120.0,0.0,
5.419,1,-120.0,0.0,
5.419,1,-120.0,0.0,
5.419,1,-120.0,0.0,
5.419,1,-120.0,0.0,
5.419,1,-120.0,0.0,
5.419,1,-120.0,0.0,
5.419,1,-120.0,0.0,
5.419,1,-120.0,0.0,
5.419,1,-120.0,0.0,
5.419,1,-120.0,0.0,
5.419,1,-120.0,0.0,
5.419,1,-120.0,0.0,
5.419,1,-120.0,0.0,
5.419,1,-120.0,0.0,
5.419,1,-120.0,0.0,
5.419,1,-120.0,0.0,
5.419,1,-120.0,0.0,
5.419,1,-120.0,0.0,
5.419,1,-120.0,0.0,
5.419,1,-120.0,0.0,
5.419,1,-120.0,0.0,
5.419,1,-120.0,0.0,
5.419,1,-120.0,0.0,
5.419,1,-120.0,0.0,
5.503,1,-120.0,0.0,
5.601,1,-120.0,0.0,
5.712,1,-98.5,0.0,
5.809,1,-18.0,0.0,
5.907,1,-31.6,0.0,
6.004,1,-14.7,0.0,
6.117,1,-27.3,0.0,
6.203,1,-19.2,0.0,
6.313,1,-31.6,0.0,
6.411,1,-17.8,0.0,
6.522,1,-16.2,0.0,
6.605,1,-16.3,0.0,
6.714,1,-51.2,0.0,
6.811,1,-29.8,0.0,
6.909,1,-51.6,0.0,
7.006,1,-25.9,0.0,
7.104,1,-18.1,0.0,
7.202,1,-29.6,0.0,
7.300,1,-23.1,0.0,
7.412,1,-20.8,0.0,
7.508,1,-31.4,0.0,
7.606,1,-17.4,0.0,
7.704,1,-17.1,0.0,
7.801,1,-14.4,0.0,
7.914,1,-49.9,0.0,
8.010,1,-28.5,0.0,
8.107,1,-15.0,0.0,
8.205,1,-31.1,0.0,
8.303,1,-18.0,0.0,
8.414,1,-16.9,0.0,
8.511,1,-25.7,0.0,
8.609,1,-28.1,0.0,
8.707,1,-42.4,0.0,
8.805,1,-91.3,0.0,
8.902,1,-97.0,0.0,
9.012,1,-120.0,0.0,
9.111,1,-120.0,0.0,
9.208,1,-120.0,0.0,
9.306,1,-120.0,0.0,
9.404,1,-120.0,0.0,
9.502,1,-120.0,0.0,
9.613,1,-120.0,0.0,
9.711,1,-120.0,0.0,
9.811,1,-120.0,0.0,
9.907,1,-94.8,0.0,
10.004,1,-32.2,0.0,
10.101,1,-17.5,0.0,
10.213,1,-59.0,0.0,
10.310,1,-16.9,0.0,
10.408,1,-44.2,0.0,
10.505,1,-21.2,0.0,
10.603,1,-18.0,0.0,
10.714,1,-57.4,0.0,
10.817,1,-28.2,0.0,
10.909,1,-20.7,0.0,
11.006,1,-34.6,0.0,
11.103,1,-15.3,0.0,
11.200,1,-15.8,0.0,
11.312,1,-26.3,0.0,
11.410,1,-21.1,0.0,
11.508,1,-17.1,0.0,
11.606,1,-33.2,0.0,
11.703,1,-20.7,0.0,
