t,cond,avgDb,wpm,text
5.114,2,-120.0,0.0,
5.114,2,-120.0,0.0,
5.114,2,-120.0,0.0,
5.114,2,-120.0,0.0,
5.114,2,-120.0,0.0,
5.114,2,-120.0,0.0,
5.114,2,-120.0,0.0,
5.114,2,-120.0,0.0,
5.114,2,-120.0,0.0,
5.114,2,-120.0,0.0,
5.114,2,-120.0,0.0,
5.114,2,-120.0,0.0,
5.114,2,-120.0,0.0,
5.114,2,-120.0,0.0,
5.114,2,-120.0,0.0,
5.114,2,-120.0,0.0,
5.114,2,-120.0,0.0,
5.114,2,-120.0,0.0,
5.114,2,-120.0,0.0,
5.114,2,-120.0,0.0,
5.114,2,-120.0,0.0,
5.114,2,-120.0,0.0,
5.114,2,-120.0,0.0,
5.114,2,-120.0,0.0,
5.114,2,-120.0,0.0,
5.114,2,-120.0,0.0,
5.114,2,-120.0,0.0,
5.114,2,-120.0,0.0,
5.114,2,-120.0,0.0,
5.114,2,-120.0,0.0,
5.114,2,-120.0,0.0,
5.114,2,-120.0,0.0,
5.114,2,-120.0,0.0,
5.114,2,-120.0,0.0,
5.114,2,-120.0,0.0,
5.114,2,-120.0,0.0,
5.114,2,-120.0,0.0,
5.114,2,-120.0,0.0,
5.114,2,-120.0,0.0,
5.114,2,-120.0,0.0,
5.114,2,-120.0,0.0,
5.114,2,-120.0,0.0,
5.114,2,-120.0,0.0,
5.114,2,-120.0,0.0,
5.114,2,-120.0,0.0,
5.114,2,-120.0,0.0,
5.114,2,-120.0,0.0,
5.114,2,-120.0,0.0,
5.114,2,-120.0,0.0,
5.114,2,-120.0,0.0,
5.114,2,-120.0,0.0,
5.114,2,-120.0,0.0,
5.208,2,-120.0,0.0,
5.315,2,-99.5,0.0,
5.403,2,-72.7,0.0,
5.513,2,-14.6,0.0,
5.624,2,-15.2,0.0,
5.704,2,-14.2,0.0,
5.801,2,-28.2,0.0,
5.906,2,-25.4,0.0,
6.013,2,-23.8,0.0,
6.126,2,-17.2,0.0,
6.208,2,-17.4,0.0,
6.319,2,-29.3,0.0,
6.403,2,-58.2,0.0,
6.515,2,-29.1,0.0,
6.626,2,-31.4,0.0,
6.710,2,-18.1,0.0,
6.825,2,-21.7,0.0,
6.907,2,-27.7,0.0,
7.019,2,-18.9,0.0,
7.103,2,-45.1,0.0,
7.215,2,-34.3,0.0,
7.310,2,-38.4,0.0,
7.421,2,-33.3,0.0,
7.502,2,-17.1,0.0,
7.617,2,-56.2,0.0,
7.726,2,-17.8,0.0,
7.810,2,-18.8,0.0,
7.920,2,-19.4,0.0,
8.004,2,-15.3,0.0,
8.114,2,-20.4,0.0,
8.225,2,-25.9,0.0,
8.314,2,-31.7,0.0,
8.420,2,-62.9,0.0,
8.506,2,-89.1,0.0,
8.618,2,-120.0,0.0,
8.733,2,-120.0,0.0,
8.825,2,-120.0,0.0,
8.907,2,-120.0,0.0,
9.024,2,-120.0,0.0,
9.117,2,-120.0,0.0,
9.201,2,-120.0,0.0,
9.311,2,-120.0,0.0,
9.423,2,-120.0,0.0,
9.507,2,-99.8,0.0,
9.619,2,-28.4,0.0,
9.704,2,-20.7,0.0,
9.815,2,-25.9,0.0,
9.902,2,-19.7,0.0,
10.023,2,-23.8,0.0,
