t,cond,hitObj,x,y,z
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.193,1,Collider,6.49,-1.05,-1.80
5.250,1,Collider,6.49,-1.13,-1.80
5.250,1,Collider,6.49,-1.13,-1.80
5.291,1,Collider,6.49,-1.24,-1.80
5.357,1,Collider,6.49,-1.33,-1.80
5.357,1,Collider,6.49,-1.33,-1.80
5.394,1,Collider,6.49,-1.55,-1.80
5.422,1,Collider,6.49,-1.61,-1.80
5.453,1,Middle1,6.48,-1.75,-1.80
