t,cond,avgDb,wpm,text
6.004,1,-120.0,0.0,
6.004,1,-120.0,0.0,
6.004,1,-120.0,0.0,
6.004,1,-120.0,0.0,
6.004,1,-120.0,0.0,
6.004,1,-120.0,0.0,
6.004,1,-120.0,0.0,
6.004,1,-120.0,0.0,
6.004,1,-120.0,0.0,
6.004,1,-120.0,0.0,
6.004,1,-120.0,0.0,
6.004,1,-120.0,0.0,
6.004,1,-120.0,0.0,
6.004,1,-120.0,0.0,
6.004,1,-120.0,0.0,
6.004,1,-120.0,0.0,
6.004,1,-120.0,0.0,
6.004,1,-120.0,0.0,
6.004,1,-120.0,0.0,
6.004,1,-120.0,0.0,
6.004,1,-120.0,0.0,
6.004,1,-120.0,0.0,
6.004,1,-120.0,0.0,
6.004,1,-120.0,0.0,
6.004,1,-120.0,0.0,
6.004,1,-120.0,0.0,
6.004,1,-120.0,0.0,
6.004,1,-120.0,0.0,
6.004,1,-120.0,0.0,
6.004,1,-120.0,0.0,
6.004,1,-120.0,0.0,
6.004,1,-120.0,0.0,
6.004,1,-120.0,0.0,
6.004,1,-120.0,0.0,
6.004,1,-120.0,0.0,
6.004,1,-120.0,0.0,
6.004,1,-120.0,0.0,
6.004,1,-120.0,0.0,
6.004,1,-120.0,0.0,
6.004,1,-120.0,0.0,
6.004,1,-120.0,0.0,
6.004,1,-120.0,0.0,
6.004,1,-120.0,0.0,
6.004,1,-120.0,0.0,
6.004,1,-120.0,0.0,
6.004,1,-120.0,0.0,
6.004,1,-120.0,0.0,
6.004,1,-120.0,0.0,
6.004,1,-120.0,0.0,
6.004,1,-120.0,0.0,
6.004,1,-120.0,0.0,
6.004,1,-120.0,0.0,
6.004,1,-120.0,0.0,
6.004,1,-120.0,0.0,
6.004,1,-120.0,0.0,
6.004,1,-120.0,0.0,
6.004,1,-120.0,0.0,
6.004,1,-120.0,0.0,
6.004,1,-120.0,0.0,
6.004,1,-120.0,0.0,
6.004,1,-120.0,0.0,
6.109,1,-120.0,0.0,
6.225,1,-96.1,0.0,
6.306,1,-72.1,0.0,
6.414,1,-14.1,0.0,
6.503,1,-15.1,0.0,
6.612,1,-14.9,0.0,
6.763,1,-18.9,0.0,
6.817,1,-41.0,0.0,
6.917,1,-22.5,0.0,
7.024,1,-16.6,0.0,
7.107,1,-17.0,0.0,
7.219,1,-27.5,0.0,
7.303,1,-29.0,0.0,
7.412,1,-17.1,0.0,
7.532,1,-31.2,0.0,
7.621,1,-25.8,0.0,
7.723,1,-19.3,0.0,
7.805,1,-22.2,0.0,
7.917,1,-30.5,0.0,
8.018,1,-18.1,0.0,
8.102,1,-18.3,0.0,
8.213,1,-15.2,0.0,
8.325,1,-51.6,0.0,
8.409,1,-24.4,0.0,
8.521,1,-15.4,0.0,
8.604,1,-31.5,0.0,
8.713,1,-16.9,0.0,
8.824,1,-18.3,0.0,
8.909,1,-30.0,0.0,
9.019,1,-29.0,0.0,
9.116,1,-48.5,0.0,
9.224,1,-85.9,0.0,
9.306,1,-97.0,0.0,
9.419,1,-120.0,0.0,
9.503,1,-120.0,0.0,
9.617,1,-120.0,0.0,
9.726,1,-120.0,0.0,
9.811,1,-120.0,0.0,
9.920,1,-120.0,0.0,
10.004,1,-120.0,0.0,
10.118,1,-120.0,0.0,
10.201,1,-102.2,0.0,
10.313,1,-51.5,0.0,
10.425,1,-17.8,0.0,
10.512,1,-59.3,0.0,
10.623,1,-16.7,0.0,
10.710,1,-27.9,0.0,
10.816,1,-20.0,0.0,
10.903,1,-18.8,0.0,
11.012,1,-51.0,0.0,
11.125,1,-29.4,0.0,
11.208,1,-19.6,0.0,
11.324,1,-33.8,0.0,
11.406,1,-16.0,0.0,
11.517,1,-16.9,0.0,
11.618,1,-28.1,0.0,
11.726,1,-22.2,0.0,
11.807,1,-16.8,0.0,
11.919,1,-53.4,0.0,
12.002,1,-22.8,0.0,
12.112,1,-15.5,0.0,
12.226,1,-29.5,0.0,
12.307,1,-18.1,0.0,
12.417,1,-22.6,0.0,
12.527,1,-36.3,0.0,
12.611,1,-29.9,0.0,
12.721,1,-61.4,0.0,
12.806,1,-92.7,0.0,
12.903,1,-96.4,0.0,
