t,cond,avgDb,wpm,text
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
8.986,1,-120.0,0.0,
9.027,1,-120.0,0.0,
9.105,1,-120.0,0.0,
9.202,1,-100.0,0.0,
9.370,1,-16.7,0.0,
9.416,1,-15.8,0.0,
9.513,1,-15.4,0.0,
9.606,1,-15.1,0.0,
9.702,1,-25.9,0.0,
9.816,1,-46.7,0.0,
9.910,1,-23.1,0.0,
10.007,1,-16.2,0.0,
10.105,1,-17.3,0.0,
10.203,1,-28.6,0.0,
10.301,1,-57.9,0.0,
10.410,1,-27.7,0.0,
10.509,1,-35.6,0.0,
10.607,1,-17.4,0.0,
10.705,1,-20.1,0.0,
10.801,1,-28.3,0.0,
10.914,1,-18.5,0.0,
11.010,1,-52.5,0.0,
11.108,1,-33.6,0.0,
11.206,1,-36.3,0.0,
11.304,1,-34.5,0.0,
11.401,1,-16.3,0.0,
11.513,1,-55.5,0.0,
11.610,1,-17.0,0.0,
11.708,1,-18.2,0.0,
11.824,1,-18.6,0.0,
11.909,1,-15.0,0.0,
12.021,1,-20.3,0.0,
12.105,1,-28.9,0.0,
12.217,1,-31.3,0.0,
12.327,1,-69.4,0.0,
12.413,1,-89.6,0.0,
12.523,1,-120.0,0.0,
12.605,1,-120.0,0.0,
12.719,1,-120.0,0.0,
12.802,1,-120.0,0.0,
12.913,1,-120.0,0.0,
13.024,1,-120.0,0.0,
13.107,1,-120.0,0.0,
13.219,1,-120.0,0.0,
13.305,1,-120.0,0.0,
13.404,1,-94.4,0.0,
13.502,1,-28.6,0.0,
13.613,1,-50.4,0.0,
13.712,1,-17.3,0.0,
13.809,1,-18.3,0.0,
13.908,1,-24.2,0.0,
14.004,1,-16.5,0.0,
14.101,1,-21.3,0.0,
14.201,1,-57.1,0.0,
14.312,1,-18.6,0.0,
14.409,1,-50.7,0.0,
14.507,1,-15.6,0.0,
14.606,1,-17.7,0.0,
14.701,1,-19.5,0.0,
14.811,1,-28.9,0.0,
14.910,1,-28.5,0.0,
15.005,1,-24.8,0.0,
15.101,1,-35.9,0.0,
15.212,1,-40.0,0.0,
15.310,1,-29.4,0.0,
15.409,1,-29.4,0.0,
15.503,1,-17.7,0.0,
15.602,1,-25.0,0.0,
15.713,1,-26.4,0.0,
15.810,1,-37.8,0.0,
15.910,1,-81.4,0.0,
16.008,1,-97.5,0.0,
16.105,1,-120.0,0.0,
16.204,1,-120.0,0.0,
16.300,1,-120.0,0.0,
16.413,1,-120.0,0.0,
16.509,1,-120.0,0.0,
16.605,1,-120.0,0.0,
16.704,1,-120.0,0.0,
16.801,1,-95.8,0.0,
16.911,1,-27.6,0.0,
17.010,1,-12.1,0.0,
17.109,1,-25.1,0.0,
17.206,1,-31.1,0.0,
17.303,1,-15.6,0.0,
17.402,1,-14.2,0.0,
17.511,1,-17.2,0.0,
17.606,1,-22.5,0.0,
17.701,1,-26.5,0.0,
17.801,1,-19.4,0.0,
17.913,1,-16.0,0.0,
18.010,1,-50.4,0.0,
