t,cond,avgDb,wpm,text
6.178,0,-120.0,0.0,
6.178,0,-120.0,0.0,
6.178,0,-120.0,0.0,
6.178,0,-120.0,0.0,
6.178,0,-120.0,0.0,
6.178,0,-120.0,0.0,
6.178,0,-120.0,0.0,
6.178,0,-120.0,0.0,
6.178,0,-120.0,0.0,
6.178,0,-120.0,0.0,
6.178,0,-120.0,0.0,
6.178,0,-120.0,0.0,
6.178,0,-120.0,0.0,
6.178,0,-120.0,0.0,
6.178,0,-120.0,0.0,
6.178,0,-120.0,0.0,
6.178,0,-120.0,0.0,
6.178,0,-120.0,0.0,
6.178,0,-120.0,0.0,
6.178,0,-120.0,0.0,
6.178,0,-120.0,0.0,
6.178,0,-120.0,0.0,
6.178,0,-120.0,0.0,
6.178,0,-120.0,0.0,
6.178,0,-120.0,0.0,
6.178,0,-120.0,0.0,
6.178,0,-120.0,0.0,
6.178,0,-120.0,0.0,
6.178,0,-120.0,0.0,
6.178,0,-120.0,0.0,
6.178,0,-120.0,0.0,
6.178,0,-120.0,0.0,
6.178,0,-120.0,0.0,
6.178,0,-120.0,0.0,
6.178,0,-120.0,0.0,
6.178,0,-120.0,0.0,
6.178,0,-120.0,0.0,
6.178,0,-120.0,0.0,
6.178,0,-120.0,0.0,
6.178,0,-120.0,0.0,
6.178,0,-120.0,0.0,
6.178,0,-120.0,0.0,
6.178,0,-120.0,0.0,
6.178,0,-120.0,0.0,
6.178,0,-120.0,0.0,
6.178,0,-120.0,0.0,
6.178,0,-120.0,0.0,
6.178,0,-120.0,0.0,
6.178,0,-120.0,0.0,
6.178,0,-120.0,0.0,
6.178,0,-120.0,0.0,
6.178,0,-120.0,0.0,
6.178,0,-120.0,0.0,
6.178,0,-120.0,0.0,
6.178,0,-120.0,0.0,
6.178,0,-120.0,0.0,
6.178,0,-120.0,0.0,
6.178,0,-120.0,0.0,
6.178,0,-120.0,0.0,
6.178,0,-120.0,0.0,
6.178,0,-120.0,0.0,
6.178,0,-120.0,0.0,
6.215,0,-120.0,0.0,
6.327,0,-120.0,0.0,
6.413,0,-120.0,0.0,
6.520,0,-76.6,0.0,
6.602,0,-16.7,0.0,
6.729,0,-15.7,0.0,
6.826,0,-14.6,0.0,
6.985,0,-19.3,0.0,
7.015,0,-21.2,0.0,
7.101,0,-32.0,0.0,
7.220,0,-15.8,0.0,
7.327,0,-17.7,0.0,
7.410,0,-20.0,0.0,
7.522,0,-32.2,0.0,
7.606,0,-21.3,0.0,
7.716,0,-16.2,0.0,
7.804,0,-33.8,0.0,
7.913,0,-21.2,0.0,
8.024,0,-16.9,0.0,
8.108,0,-20.1,0.0,
8.218,0,-17.8,0.0,
8.302,0,-16.5,0.0,
8.412,0,-15.0,0.0,
8.526,0,-21.1,0.0,
8.607,0,-16.4,0.0,
8.719,0,-18.6,0.0,
8.803,0,-14.7,0.0,
8.917,0,-19.9,0.0,
9.026,0,-39.7,0.0,
9.109,0,-28.6,0.0,
9.221,0,-51.2,0.0,
9.304,0,-88.2,0.0,
9.417,0,-100.0,0.0,
9.508,0,-120.0,0.0,
9.625,0,-120.0,0.0,
9.709,0,-120.0,0.0,
9.820,0,-120.0,0.0,
9.903,0,-120.0,0.0,
10.017,0,-120.0,0.0,
10.128,0,-120.0,0.0,
10.213,0,-120.0,0.0,
10.323,0,-120.0,0.0,
10.404,0,-95.6,0.0,
10.516,0,-30.0,0.0,
10.626,0,-43.8,0.0,
10.710,0,-37.0,0.0,
10.822,0,-18.1,0.0,
10.908,0,-29.1,0.0,
11.017,0,-15.2,0.0,
11.102,0,-19.4,0.0,
11.211,0,-55.9,0.0,
11.323,0,-19.1,0.0,
11.407,0,-37.5,0.0,
11.520,0,-19.0,0.0,
11.601,0,-21.4,0.0,
11.712,0,-18.9,0.0,
11.824,0,-26.9,0.0,
11.907,0,-30.4,0.0,
12.023,0,-21.1,0.0,
12.103,0,-31.9,0.0,
12.214,0,-38.5,0.0,
12.328,0,-29.4,0.0,
12.411,0,-29.4,0.0,
12.521,0,-17.7,0.0,
12.608,0,-23.0,0.0,
12.720,0,-25.0,0.0,
12.800,0,-31.2,0.0,
12.913,0,-67.2,0.0,
13.023,0,-94.6,0.0,
13.109,0,-120.0,0.0,
13.221,0,-120.0,0.0,
13.307,0,-120.0,0.0,
13.427,0,-120.0,0.0,
13.511,0,-120.0,0.0,
13.620,0,-120.0,0.0,
13.707,0,-120.0,0.0,
13.817,0,-95.6,0.0,
13.927,0,-27.0,0.0,
14.013,0,-13.1,0.0,
14.121,0,-26.0,0.0,
14.205,0,-16.5,0.0,
14.318,0,-14.4,0.0,
