t,cond,hitObj,x,y,z
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.102,0,Collider,6.49,-1.05,-1.80
5.147,0,Collider,6.49,-1.14,-1.80
5.210,0,Collider,6.49,-1.29,-1.80
5.210,0,Collider,6.49,-1.29,-1.80
5.235,0,Collider,6.49,-1.44,-1.80
