t,cond,hitObj,x,y,z
6.564,1,Collider,6.49,-1.05,-1.80
6.564,1,Collider,6.49,-1.05,-1.80
6.564,1,Collider,6.49,-1.05,-1.80
6.564,1,Collider,6.49,-1.05,-1.80
6.564,1,Collider,6.49,-1.05,-1.80
6.564,1,Collider,6.49,-1.05,-1.80
6.564,1,Collider,6.49,-1.05,-1.80
6.564,1,Collider,6.49,-1.05,-1.80
6.564,1,Collider,6.49,-1.05,-1.80
6.564,1,Collider,6.49,-1.05,-1.80
6.564,1,Collider,6.49,-1.05,-1.80
6.564,1,Collider,6.49,-1.05,-1.80
6.564,1,Collider,6.49,-1.05,-1.80
6.564,1,Collider,6.49,-1.05,-1.80
6.564,1,Collider,6.49,-1.05,-1.80
6.564,1,Collider,6.49,-1.05,-1.80
6.564,1,Collider,6.49,-1.05,-1.80
6.564,1,Collider,6.49,-1.05,-1.80
6.564,1,Collider,6.49,-1.05,-1.80
6.564,1,Collider,6.49,-1.05,-1.80
6.564,1,Collider,6.49,-1.05,-1.80
6.564,1,Collider,6.49,-1.05,-1.80
6.564,1,Collider,6.49,-1.05,-1.80
6.564,1,Collider,6.49,-1.05,-1.80
6.564,1,Collider,6.49,-1.05,-1.80
6.564,1,Collider,6.49,-1.05,-1.80
6.564,1,Collider,6.49,-1.05,-1.80
6.564,1,Collider,6.49,-1.05,-1.80
6.564,1,Collider,6.49,-1.05,-1.80
6.564,1,Collider,6.49,-1.05,-1.80
6.564,1,Collider,6.49,-1.05,-1.80
6.564,1,Collider,6.49,-1.05,-1.80
6.564,1,Collider,6.49,-1.05,-1.80
6.564,1,Collider,6.49,-1.05,-1.80
6.564,1,Collider,6.49,-1.05,-1.80
6.564,1,Collider,6.49,-1.05,-1.80
6.564,1,Collider,6.49,-1.05,-1.80
6.564,1,Collider,6.49,-1.05,-1.80
6.564,1,Collider,6.49,-1.05,-1.80
6.564,1,Collider,6.49,-1.05,-1.80
6.564,1,Collider,6.49,-1.05,-1.80
