t,cond,avgDb,wpm,text
7.220,1,-120.0,0.0,
7.220,1,-120.0,0.0,
7.220,1,-120.0,0.0,
7.220,1,-120.0,0.0,
7.220,1,-120.0,0.0,
7.220,1,-120.0,0.0,
7.220,1,-120.0,0.0,
7.220,1,-120.0,0.0,
7.220,1,-120.0,0.0,
7.220,1,-120.0,0.0,
7.220,1,-120.0,0.0,
7.220,1,-120.0,0.0,
7.220,1,-120.0,0.0,
7.220,1,-120.0,0.0,
7.220,1,-120.0,0.0,
7.220,1,-120.0,0.0,
7.220,1,-120.0,0.0,
7.220,1,-120.0,0.0,
7.220,1,-120.0,0.0,
7.220,1,-120.0,0.0,
7.220,1,-120.0,0.0,
7.220,1,-120.0,0.0,
7.220,1,-120.0,0.0,
7.220,1,-120.0,0.0,
7.220,1,-120.0,0.0,
7.220,1,-120.0,0.0,
7.220,1,-120.0,0.0,
7.220,1,-120.0,0.0,
7.220,1,-120.0,0.0,
7.220,1,-120.0,0.0,
7.220,1,-120.0,0.0,
7.220,1,-120.0,0.0,
7.220,1,-120.0,0.0,
7.220,1,-120.0,0.0,
7.220,1,-120.0,0.0,
7.220,1,-120.0,0.0,
7.220,1,-120.0,0.0,
7.220,1,-120.0,0.0,
7.220,1,-120.0,0.0,
7.220,1,-120.0,0.0,
7.220,1,-120.0,0.0,
7.220,1,-120.0,0.0,
7.220,1,-120.0,0.0,
7.220,1,-120.0,0.0,
7.220,1,-120.0,0.0,
7.220,1,-120.0,0.0,
7.220,1,-120.0,0.0,
7.220,1,-120.0,0.0,
7.220,1,-120.0,0.0,
7.220,1,-120.0,0.0,
7.220,1,-120.0,0.0,
7.220,1,-120.0,0.0,
7.220,1,-120.0,0.0,
7.220,1,-120.0,0.0,
7.220,1,-120.0,0.0,
7.220,1,-120.0,0.0,
7.220,1,-120.0,0.0,
7.220,1,-120.0,0.0,
7.220,1,-120.0,0.0,
7.220,1,-120.0,0.0,
7.220,1,-120.0,0.0,
7.220,1,-120.0,0.0,
7.220,1,-120.0,0.0,
7.220,1,-120.0,0.0,
7.220,1,-120.0,0.0,
7.220,1,-120.0,0.0,
7.220,1,-120.0,0.0,
7.220,1,-120.0,0.0,
7.220,1,-120.0,0.0,
7.220,1,-120.0,0.0,
7.220,1,-120.0,0.0,
7.220,1,-120.0,0.0,
7.220,1,-120.0,0.0,
7.308,1,-120.0,0.0,
7.405,1,-120.0,0.0,
7.502,1,-94.8,0.0,
7.609,1,-19.4,0.0,
7.710,1,-29.5,0.0,
7.808,1,-14.6,0.0,
7.967,1,-21.1,0.0,
8.013,1,-19.6,0.0,
8.113,1,-33.2,0.0,
8.225,1,-16.8,0.0,
8.308,1,-16.0,0.0,
8.404,1,-17.4,0.0,
8.509,1,-39.0,0.0,
8.613,1,-36.5,0.0,
8.711,1,-27.7,0.0,
8.809,1,-43.5,0.0,
8.925,1,-35.5,0.0,
9.010,1,-20.3,0.0,
9.102,1,-45.6,0.0,
9.204,1,-31.9,0.0,
9.311,1,-38.3,0.0,
9.409,1,-35.3,0.0,
9.505,1,-15.7,0.0,
9.604,1,-50.9,0.0,
9.718,1,-17.3,0.0,
9.812,1,-22.6,0.0,
9.908,1,-19.4,0.0,
10.021,1,-15.6,0.0,
10.103,1,-20.3,0.0,
10.213,1,-25.8,0.0,
10.309,1,-32.1,0.0,
10.411,1,-65.1,0.0,
10.505,1,-87.9,0.0,
10.604,1,-120.0,0.0,
10.702,1,-120.0,0.0,
10.814,1,-120.0,0.0,
10.911,1,-120.0,0.0,
11.010,1,-120.0,0.0,
11.106,1,-120.0,0.0,
11.204,1,-120.0,0.0,
11.300,1,-120.0,0.0,
11.413,1,-120.0,0.0,
11.511,1,-96.6,0.0,
11.608,1,-25.0,0.0,
11.706,1,-17.4,0.0,
11.803,1,-62.4,0.0,
11.901,1,-17.8,0.0,
12.012,1,-33.1,0.0,
12.109,1,-14.2,0.0,
12.206,1,-20.0,0.0,
12.303,1,-57.8,0.0,
12.401,1,-28.4,0.0,
12.513,1,-37.7,0.0,
12.609,1,-28.9,0.0,
12.706,1,-19.0,0.0,
12.802,1,-17.6,0.0,
12.903,1,-26.4,0.0,
13.011,1,-30.8,0.0,
13.111,1,-19.2,0.0,
13.207,1,-36.6,0.0,
13.305,1,-26.3,0.0,
13.402,1,-18.0,0.0,
13.513,1,-28.3,0.0,
13.610,1,-17.8,0.0,
13.708,1,-23.5,0.0,
13.807,1,-24.4,0.0,
13.904,1,-30.7,0.0,
14.002,1,-62.2,0.0,
14.113,1,-92.3,0.0,
14.211,1,-120.0,0.0,
14.311,1,-120.0,0.0,
14.409,1,-120.0,0.0,
14.505,1,-120.0,0.0,
14.602,1,-120.0,0.0,
14.714,1,-120.0,0.0,
14.814,1,-120.0,0.0,
14.908,1,-94.6,0.0,
15.006,1,-27.2,0.0,
15.102,1,-14.4,0.0,
15.203,1,-14.7,0.0,
15.314,1,-22.8,0.0,
15.410,1,-14.2,0.0,
15.505,1,-14.6,0.0,
15.603,1,-17.2,0.0,
15.713,1,-19.0,0.0,
15.800,1,-35.5,0.0,
15.911,1,-31.3,0.0,
16.007,1,-22.5,0.0,
16.103,1,-25.2,0.0,
16.384,1,-21.4,0.0,
16.384,1,-21.4,0.0,
16.557,1,-20.9,0.0,
16.557,1,-20.9,0.0,
