t,cond,hitObj,x,y,z
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.251,1,Collider,6.49,-1.05,-1.80
5.298,1,Collider,6.49,-1.11,-1.80
5.317,1,Collider,6.49,-1.18,-1.80
5.343,1,Collider,6.49,-1.22,-1.80
5.370,1,Middle,6.47,-1.30,-1.80
5.413,1,Middle,6.47,-1.40,-1.80
5.438,1,Collider,6.49,-1.45,-1.80
5.479,1,Collider,6.49,-1.58,-1.80
5.512,1,Collider,6.49,-1.64,-1.80
5.536,1,Middle,6.48,-1.73,-1.80
5.576,1,Middle,6.47,-1.66,-1.80
5.605,1,Collider,6.49,-1.62,-1.80
5.647,1,Collider,6.49,-1.65,-1.80
5.674,1,Collider,6.49,-1.65,-1.80
5.702,1,Collider,6.49,-1.65,-1.80
5.744,1,Collider,6.49,-1.65,-1.80
5.773,1,Collider,6.49,-1.65,-1.80
5.814,1,Collider,6.49,-1.65,-1.80
5.842,1,Collider,6.49,-1.65,-1.80
5.870,1,Collider,6.49,-1.65,-1.80
5.913,1,Collider,6.49,-1.65,-1.80
5.937,1,Collider,6.49,-1.65,-1.80
5.999,1,Ceiling_log_3m (23),4.37,1.50,-0.56
6.016,1,Ceiling_3x3m (9),4.07,1.70,-0.39
6.046,1,Ceiling_3x3m (9),4.02,1.70,-0.35
6.076,1,Ceiling_3x3m (9),4.02,1.70,-0.35
