t,cond,avgDb,wpm,text
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.366,1,-120.0,0.0,
9.413,1,-120.0,0.0,
9.507,1,-99.7,0.0,
9.618,1,-66.5,0.0,
9.715,1,-15.8,0.0,
9.812,1,-15.1,0.0,
9.910,1,-14.9,0.0,
10.056,1,-18.8,0.0,
10.182,1,-32.7,0.0,
10.212,1,-26.0,0.0,
10.310,1,-16.5,0.0,
10.425,1,-17.2,0.0,
