t,cond,avgDb,wpm,text
6.146,1,-120.0,0.0,
6.146,1,-120.0,0.0,
6.146,1,-120.0,0.0,
6.146,1,-120.0,0.0,
6.146,1,-120.0,0.0,
6.146,1,-120.0,0.0,
6.146,1,-120.0,0.0,
6.146,1,-120.0,0.0,
6.146,1,-120.0,0.0,
6.146,1,-120.0,0.0,
6.146,1,-120.0,0.0,
6.146,1,-120.0,0.0,
6.146,1,-120.0,0.0,
6.146,1,-120.0,0.0,
6.146,1,-120.0,0.0,
6.146,1,-120.0,0.0,
6.146,1,-120.0,0.0,
6.146,1,-120.0,0.0,
6.146,1,-120.0,0.0,
6.146,1,-120.0,0.0,
6.146,1,-120.0,0.0,
6.146,1,-120.0,0.0,
6.146,1,-120.0,0.0,
6.146,1,-120.0,0.0,
6.146,1,-120.0,0.0,
6.146,1,-120.0,0.0,
6.146,1,-120.0,0.0,
6.146,1,-120.0,0.0,
6.146,1,-120.0,0.0,
6.146,1,-120.0,0.0,
6.146,1,-120.0,0.0,
6.146,1,-120.0,0.0,
6.146,1,-120.0,0.0,
6.146,1,-120.0,0.0,
6.146,1,-120.0,0.0,
6.146,1,-120.0,0.0,
6.146,1,-120.0,0.0,
6.146,1,-120.0,0.0,
6.146,1,-120.0,0.0,
6.146,1,-120.0,0.0,
6.146,1,-120.0,0.0,
6.146,1,-120.0,0.0,
6.146,1,-120.0,0.0,
6.146,1,-120.0,0.0,
6.146,1,-120.0,0.0,
6.146,1,-120.0,0.0,
6.146,1,-120.0,0.0,
6.146,1,-120.0,0.0,
6.146,1,-120.0,0.0,
6.146,1,-120.0,0.0,
6.146,1,-120.0,0.0,
6.146,1,-120.0,0.0,
6.146,1,-120.0,0.0,
6.146,1,-120.0,0.0,
6.146,1,-120.0,0.0,
6.146,1,-120.0,0.0,
6.146,1,-120.0,0.0,
6.146,1,-120.0,0.0,
6.146,1,-120.0,0.0,
6.146,1,-120.0,0.0,
6.146,1,-120.0,0.0,
6.146,1,-120.0,0.0,
6.209,1,-120.0,0.0,
6.307,1,-95.3,0.0,
6.405,1,-19.3,0.0,
6.502,1,-26.8,0.0,
6.612,1,-14.6,0.0,
6.707,1,-30.5,0.0,
6.808,1,-18.9,0.0,
6.917,1,-31.5,0.0,
7.020,1,-16.7,0.0,
7.100,1,-16.1,0.0,
7.212,1,-16.8,0.0,
7.310,1,-38.9,0.0,
7.407,1,-35.8,0.0,
7.508,1,-28.1,0.0,
7.602,1,-45.0,0.0,
7.700,1,-27.9,0.0,
7.811,1,-19.3,0.0,
7.908,1,-49.4,0.0,
8.005,1,-31.2,0.0,
8.105,1,-38.9,0.0,
8.202,1,-27.6,0.0,
8.312,1,-17.0,0.0,
8.407,1,-50.7,0.0,
8.506,1,-17.5,0.0,
8.604,1,-19.3,0.0,
8.713,1,-18.8,0.0,
8.812,1,-14.9,0.0,
8.910,1,-20.4,0.0,
9.006,1,-29.2,0.0,
9.103,1,-30.6,0.0,
9.202,1,-61.7,0.0,
9.302,1,-87.2,0.0,
9.410,1,-120.0,0.0,
9.509,1,-120.0,0.0,
9.607,1,-120.0,0.0,
9.705,1,-120.0,0.0,
9.801,1,-120.0,0.0,
9.915,1,-120.0,0.0,
10.010,1,-120.0,0.0,
10.108,1,-120.0,0.0,
10.206,1,-120.0,0.0,
10.305,1,-99.7,0.0,
10.403,1,-27.4,0.0,
10.512,1,-43.6,0.0,
10.604,1,-19.6,0.0,
10.708,1,-17.9,0.0,
10.810,1,-24.0,0.0,
10.905,1,-16.5,0.0,
11.000,1,-20.5,0.0,
11.111,1,-34.0,0.0,
11.208,1,-19.0,0.0,
11.305,1,-50.7,0.0,
11.403,1,-18.9,0.0,
11.513,1,-20.0,0.0,
11.610,1,-20.5,0.0,
11.708,1,-26.9,0.0,
11.804,1,-31.0,0.0,
11.916,1,-28.6,0.0,
12.011,1,-32.7,0.0,
12.111,1,-40.0,0.0,
12.209,1,-27.1,0.0,
12.308,1,-27.9,0.0,
12.403,1,-17.4,0.0,
12.506,1,-24.7,0.0,
12.613,1,-25.9,0.0,
12.712,1,-35.6,0.0,
12.807,1,-81.1,0.0,
12.905,1,-96.9,0.0,
13.003,1,-120.0,0.0,
13.102,1,-120.0,0.0,
13.264,1,-120.0,0.0,
13.310,1,-120.0,0.0,
13.408,1,-120.0,0.0,
13.505,1,-120.0,0.0,
13.603,1,-120.0,0.0,
13.701,1,-95.4,0.0,
13.801,1,-25.8,0.0,
13.916,1,-12.0,0.0,
14.011,1,-24.9,0.0,
14.114,1,-30.8,0.0,
14.206,1,-14.7,0.0,
14.305,1,-13.7,0.0,
14.431,1,-17.6,0.0,
14.525,1,-26.8,0.0,
14.603,1,-28.6,0.0,
14.719,1,-18.9,0.0,
14.813,1,-16.1,0.0,
14.910,1,-45.8,0.0,
15.022,1,-20.6,0.0,
15.105,1,-27.3,0.0,
15.205,1,-23.4,0.0,
15.302,1,-36.5,0.0,
15.414,1,-25.6,0.0,
15.508,1,-25.8,0.0,
15.605,1,-32.5,0.0,
15.730,1,-83.7,0.0,
15.826,1,-95.7,0.0,
15.901,1,-120.0,0.0,
