t,cond,avgDb,wpm,text
6.792,1,-120.0,0.0,
6.792,1,-120.0,0.0,
6.792,1,-120.0,0.0,
6.792,1,-120.0,0.0,
6.792,1,-120.0,0.0,
6.792,1,-120.0,0.0,
6.792,1,-120.0,0.0,
6.792,1,-120.0,0.0,
6.792,1,-120.0,0.0,
6.792,1,-120.0,0.0,
6.792,1,-120.0,0.0,
6.792,1,-120.0,0.0,
6.792,1,-120.0,0.0,
6.792,1,-120.0,0.0,
6.792,1,-120.0,0.0,
6.792,1,-120.0,0.0,
6.792,1,-120.0,0.0,
6.792,1,-120.0,0.0,
6.792,1,-120.0,0.0,
6.792,1,-120.0,0.0,
6.792,1,-120.0,0.0,
6.792,1,-120.0,0.0,
6.792,1,-120.0,0.0,
6.792,1,-120.0,0.0,
6.792,1,-120.0,0.0,
6.792,1,-120.0,0.0,
6.792,1,-120.0,0.0,
6.792,1,-120.0,0.0,
6.792,1,-120.0,0.0,
6.792,1,-120.0,0.0,
6.792,1,-120.0,0.0,
6.792,1,-120.0,0.0,
6.792,1,-120.0,0.0,
6.792,1,-120.0,0.0,
6.792,1,-120.0,0.0,
6.792,1,-120.0,0.0,
6.792,1,-120.0,0.0,
6.792,1,-120.0,0.0,
6.792,1,-120.0,0.0,
6.792,1,-120.0,0.0,
6.792,1,-120.0,0.0,
6.792,1,-120.0,0.0,
6.792,1,-120.0,0.0,
6.792,1,-120.0,0.0,
6.792,1,-120.0,0.0,
6.792,1,-120.0,0.0,
6.792,1,-120.0,0.0,
6.792,1,-120.0,0.0,
6.792,1,-120.0,0.0,
6.792,1,-120.0,0.0,
6.792,1,-120.0,0.0,
6.792,1,-120.0,0.0,
6.792,1,-120.0,0.0,
6.792,1,-120.0,0.0,
6.792,1,-120.0,0.0,
6.792,1,-120.0,0.0,
6.792,1,-120.0,0.0,
6.792,1,-120.0,0.0,
6.792,1,-120.0,0.0,
6.792,1,-120.0,0.0,
6.792,1,-120.0,0.0,
6.792,1,-120.0,0.0,
6.792,1,-120.0,0.0,
6.792,1,-120.0,0.0,
6.792,1,-120.0,0.0,
6.792,1,-120.0,0.0,
6.792,1,-120.0,0.0,
6.792,1,-120.0,0.0,
6.815,1,-120.0,0.0,
6.913,1,-120.0,0.0,
7.059,1,-46.9,0.0,
7.102,1,-15.6,0.0,
7.204,1,-15.1,0.0,
7.392,1,-28.2,0.0,
7.423,1,-24.2,0.0,
7.500,1,-18.8,0.0,
7.611,1,-36.6,0.0,
7.723,1,-15.8,0.0,
7.804,1,-15.4,0.0,
7.915,1,-24.9,0.0,
8.018,1,-56.8,0.0,
8.124,1,-27.7,0.0,
8.210,1,-53.9,0.0,
8.319,1,-17.2,0.0,
8.402,1,-18.7,0.0,
8.512,1,-26.0,0.0,
8.610,1,-18.0,0.0,
8.711,1,-29.6,0.0,
8.805,1,-31.0,0.0,
8.902,1,-20.6,0.0,
9.013,1,-25.6,0.0,
9.112,1,-16.0,0.0,
9.209,1,-54.3,0.0,
9.308,1,-22.1,0.0,
9.431,1,-16.3,0.0,
9.509,1,-18.5,0.0,
9.614,1,-14.1,0.0,
9.712,1,-18.9,0.0,
9.810,1,-52.1,0.0,
9.908,1,-27.8,0.0,
10.007,1,-51.5,0.0,
10.102,1,-85.2,0.0,
10.211,1,-105.9,0.0,
10.312,1,-120.0,0.0,
10.405,1,-120.0,0.0,
10.517,1,-120.0,0.0,
10.602,1,-120.0,0.0,
10.712,1,-120.0,0.0,
10.810,1,-120.0,0.0,
10.905,1,-120.0,0.0,
11.004,1,-120.0,0.0,
11.101,1,-120.0,0.0,
11.213,1,-120.0,0.0,
11.311,1,-120.0,0.0,
11.409,1,-120.0,0.0,
11.507,1,-120.0,0.0,
11.603,1,-85.9,0.0,
11.701,1,-34.2,0.0,
11.800,1,-43.6,0.0,
11.910,1,-14.0,0.0,
12.008,1,-18.2,0.0,
12.106,1,-22.4,0.0,
12.204,1,-16.6,0.0,
12.301,1,-23.5,0.0,
12.413,1,-28.6,0.0,
12.511,1,-18.6,0.0,
12.609,1,-53.8,0.0,
12.707,1,-14.9,0.0,
12.805,1,-16.6,0.0,
12.901,1,-22.2,0.0,
13.013,1,-28.4,0.0,
13.111,1,-26.8,0.0,
13.208,1,-28.6,0.0,
13.306,1,-28.3,0.0,
13.404,1,-23.5,0.0,
13.501,1,-28.4,0.0,
13.613,1,-31.7,0.0,
13.711,1,-18.3,0.0,
13.807,1,-29.3,0.0,
13.905,1,-26.1,0.0,
14.002,1,-39.9,0.0,
14.100,1,-93.0,0.0,
14.211,1,-96.9,0.0,
14.309,1,-120.0,0.0,
14.406,1,-120.0,0.0,
14.504,1,-120.0,0.0,
14.602,1,-120.0,0.0,
14.713,1,-120.0,0.0,
14.811,1,-120.0,0.0,
14.908,1,-120.0,0.0,
15.006,1,-94.7,0.0,
15.104,1,-30.0,0.0,
15.200,1,-11.8,0.0,
15.312,1,-16.2,0.0,
15.411,1,-37.8,0.0,
15.507,1,-15.4,0.0,
15.605,1,-13.9,0.0,
15.702,1,-16.9,0.0,
15.814,1,-33.1,0.0,
15.911,1,-25.1,0.0,
16.008,1,-18.8,0.0,
16.106,1,-15.9,0.0,
16.203,1,-45.5,0.0,
16.301,1,-22.1,0.0,
16.412,1,-29.5,0.0,
16.509,1,-27.3,0.0,
16.606,1,-21.6,0.0,
16.703,1,-25.7,0.0,
16.801,1,-25.5,0.0,
16.912,1,-51.6,0.0,
17.009,1,-75.0,0.0,
17.107,1,-95.7,0.0,
17.204,1,-120.0,0.0,
17.302,1,-120.0,0.0,
17.413,1,-120.0,0.0,
17.511,1,-120.0,0.0,
17.609,1,-120.0,0.0,
17.706,1,-120.0,0.0,
17.804,1,-120.0,0.0,
17.901,1,-120.0,0.0,
18.013,1,-120.0,0.0,
18.110,1,-120.0,0.0,
18.207,1,-120.0,0.0,
18.305,1,-120.0,0.0,
18.402,1,-120.0,0.0,
18.514,1,-120.0,0.0,
18.612,1,-120.0,0.0,
18.709,1,-120.0,0.0,
18.806,1,-120.0,0.0,
18.905,1,-120.0,0.0,
19.002,1,-120.0,0.0,
19.114,1,-120.0,0.0,
19.211,1,-120.0,0.0,
19.308,1,-120.0,0.0,
19.406,1,-120.0,0.0,
19.504,1,-120.0,0.0,
19.601,1,-120.0,0.0,
19.712,1,-120.0,0.0,
19.810,1,-120.0,0.0,
19.907,1,-120.0,0.0,
20.005,1,-120.0,0.0,
20.102,1,-120.0,0.0,
20.200,1,-120.0,0.0,
20.311,1,-120.0,0.0,
