t,cond,avgDb,wpm,text
8.300,0,-120.0,0.0,
8.300,0,-120.0,0.0,
8.300,0,-120.0,0.0,
8.300,0,-120.0,0.0,
8.300,0,-120.0,0.0,
8.300,0,-120.0,0.0,
8.300,0,-120.0,0.0,
8.300,0,-120.0,0.0,
8.300,0,-120.0,0.0,
8.300,0,-120.0,0.0,
8.300,0,-120.0,0.0,
8.300,0,-120.0,0.0,
8.300,0,-120.0,0.0,
8.300,0,-120.0,0.0,
8.300,0,-120.0,0.0,
8.300,0,-120.0,0.0,
8.300,0,-120.0,0.0,
8.300,0,-120.0,0.0,
8.300,0,-120.0,0.0,
8.300,0,-120.0,0.0,
8.300,0,-120.0,0.0,
8.300,0,-120.0,0.0,
8.300,0,-120.0,0.0,
8.300,0,-120.0,0.0,
8.300,0,-120.0,0.0,
8.300,0,-120.0,0.0,
8.300,0,-120.0,0.0,
8.300,0,-120.0,0.0,
8.300,0,-120.0,0.0,
8.300,0,-120.0,0.0,
8.300,0,-120.0,0.0,
8.300,0,-120.0,0.0,
8.300,0,-120.0,0.0,
8.300,0,-120.0,0.0,
8.300,0,-120.0,0.0,
8.300,0,-120.0,0.0,
8.300,0,-120.0,0.0,
8.300,0,-120.0,0.0,
8.300,0,-120.0,0.0,
8.300,0,-120.0,0.0,
8.300,0,-120.0,0.0,
8.300,0,-120.0,0.0,
8.300,0,-120.0,0.0,
8.300,0,-120.0,0.0,
8.300,0,-120.0,0.0,
8.300,0,-120.0,0.0,
8.300,0,-120.0,0.0,
8.300,0,-120.0,0.0,
8.300,0,-120.0,0.0,
8.300,0,-120.0,0.0,
8.300,0,-120.0,0.0,
8.300,0,-120.0,0.0,
8.300,0,-120.0,0.0,
8.300,0,-120.0,0.0,
8.300,0,-120.0,0.0,
8.300,0,-120.0,0.0,
8.300,0,-120.0,0.0,
8.300,0,-120.0,0.0,
8.300,0,-120.0,0.0,
8.300,0,-120.0,0.0,
8.300,0,-120.0,0.0,
8.300,0,-120.0,0.0,
8.300,0,-120.0,0.0,
8.300,0,-120.0,0.0,
8.300,0,-120.0,0.0,
8.300,0,-120.0,0.0,
8.300,0,-120.0,0.0,
8.300,0,-120.0,0.0,
8.300,0,-120.0,0.0,
8.300,0,-120.0,0.0,
8.300,0,-120.0,0.0,
8.300,0,-120.0,0.0,
8.300,0,-120.0,0.0,
8.300,0,-120.0,0.0,
8.300,0,-120.0,0.0,
8.300,0,-120.0,0.0,
8.300,0,-120.0,0.0,
8.300,0,-120.0,0.0,
8.300,0,-120.0,0.0,
8.300,0,-120.0,0.0,
8.300,0,-120.0,0.0,
8.300,0,-120.0,0.0,
8.300,0,-120.0,0.0,
8.333,0,-120.0,0.0,
8.411,0,-120.0,0.0,
8.511,0,-94.9,0.0,
8.615,0,-52.8,0.0,
8.713,0,-21.1,0.0,
8.813,0,-14.9,0.0,
8.912,0,-20.8,0.0,
9.015,0,-19.8,0.0,
9.130,0,-51.2,0.0,
9.212,0,-16.3,0.0,
9.308,0,-15.7,0.0,
9.429,0,-16.9,0.0,
9.507,0,-27.8,0.0,
9.606,0,-25.9,0.0,
9.713,0,-21.6,0.0,
9.802,0,-31.4,0.0,
9.909,0,-24.6,0.0,
10.001,0,-18.5,0.0,
10.106,0,-26.7,0.0,
10.224,0,-31.0,0.0,
10.304,0,-18.9,0.0,
10.409,0,-20.1,0.0,
10.509,0,-14.4,0.0,
10.618,0,-51.9,0.0,
10.715,0,-23.6,0.0,
10.812,0,-15.0,0.0,
10.915,0,-19.0,0.0,
11.013,0,-14.6,0.0,
11.118,0,-19.6,0.0,
11.216,0,-53.1,0.0,
11.318,0,-29.2,0.0,
11.427,0,-60.1,0.0,
11.500,0,-92.2,0.0,
11.600,0,-101.3,0.0,
11.704,0,-120.0,0.0,
11.802,0,-120.0,0.0,
11.902,0,-120.0,0.0,
12.011,0,-120.0,0.0,
12.105,0,-120.0,0.0,
12.206,0,-120.0,0.0,
12.304,0,-120.0,0.0,
12.408,0,-120.0,0.0,
12.507,0,-98.9,0.0,
12.609,0,-69.8,0.0,
12.707,0,-30.1,0.0,
12.806,0,-53.4,0.0,
12.906,0,-13.8,0.0,
13.004,0,-20.3,0.0,
13.112,0,-31.1,0.0,
13.210,0,-17.6,0.0,
13.306,0,-29.0,0.0,
13.412,0,-28.8,0.0,
13.516,0,-18.6,0.0,
13.614,0,-31.1,0.0,
13.714,0,-15.3,0.0,
13.819,0,-15.6,0.0,
13.918,0,-31.3,0.0,
14.015,0,-23.4,0.0,
14.113,0,-17.0,0.0,
14.234,0,-52.3,0.0,
14.313,0,-21.9,0.0,
14.410,0,-14.9,0.0,
14.517,0,-27.2,0.0,
14.618,0,-21.4,0.0,
14.716,0,-19.9,0.0,
14.815,0,-49.8,0.0,
14.921,0,-28.2,0.0,
15.021,0,-53.6,0.0,
15.116,0,-91.6,0.0,
15.214,0,-95.3,0.0,
15.313,0,-120.0,0.0,
15.414,0,-120.0,0.0,
15.523,0,-120.0,0.0,
15.604,0,-120.0,0.0,
15.704,0,-120.0,0.0,
15.811,0,-120.0,0.0,
15.923,0,-99.1,0.0,
16.007,0,-90.3,0.0,
16.105,0,-32.6,0.0,
16.217,0,-12.2,0.0,
16.311,0,-16.0,0.0,
16.411,0,-33.5,0.0,
16.522,0,-14.1,0.0,
16.620,0,-16.0,0.0,
16.711,0,-17.5,0.0,
16.826,0,-44.4,0.0,
16.906,0,-24.7,0.0,
17.014,0,-29.0,0.0,
17.130,0,-20.5,0.0,
17.222,0,-36.6,0.0,
17.314,0,-18.7,0.0,
17.415,0,-26.1,0.0,
17.512,0,-28.4,0.0,
17.610,0,-20.9,0.0,
17.707,0,-26.2,0.0,
17.806,0,-25.3,0.0,
17.914,0,-56.7,0.0,
18.011,0,-96.8,0.0,
18.112,0,-95.7,0.0,
18.214,0,-120.0,0.0,
18.309,0,-120.0,0.0,
18.407,0,-120.0,0.0,
18.506,0,-120.0,0.0,
18.605,0,-120.0,0.0,
18.708,0,-120.0,0.0,
18.807,0,-120.0,0.0,
18.907,0,-120.0,0.0,
19.004,0,-120.0,0.0,
19.104,0,-120.0,0.0,
19.209,0,-120.0,0.0,
19.305,0,-120.0,0.0,
19.407,0,-120.0,0.0,
19.500,0,-120.0,0.0,
19.623,0,-120.0,0.0,
