t,cond,avgDb,wpm,text
5.384,0,-120.0,0.0,
5.384,0,-120.0,0.0,
5.384,0,-120.0,0.0,
5.384,0,-120.0,0.0,
5.384,0,-120.0,0.0,
5.384,0,-120.0,0.0,
5.384,0,-120.0,0.0,
5.384,0,-120.0,0.0,
5.384,0,-120.0,0.0,
5.384,0,-120.0,0.0,
5.384,0,-120.0,0.0,
5.384,0,-120.0,0.0,
5.384,0,-120.0,0.0,
5.384,0,-120.0,0.0,
5.384,0,-120.0,0.0,
5.384,0,-120.0,0.0,
5.384,0,-120.0,0.0,
5.384,0,-120.0,0.0,
5.384,0,-120.0,0.0,
5.384,0,-120.0,0.0,
5.384,0,-120.0,0.0,
5.384,0,-120.0,0.0,
5.384,0,-120.0,0.0,
5.384,0,-120.0,0.0,
5.384,0,-120.0,0.0,
5.384,0,-120.0,0.0,
5.384,0,-120.0,0.0,
5.384,0,-120.0,0.0,
5.384,0,-120.0,0.0,
5.384,0,-120.0,0.0,
5.384,0,-120.0,0.0,
5.384,0,-120.0,0.0,
5.384,0,-120.0,0.0,
5.384,0,-120.0,0.0,
5.384,0,-120.0,0.0,
5.384,0,-120.0,0.0,
5.384,0,-120.0,0.0,
5.384,0,-120.0,0.0,
5.384,0,-120.0,0.0,
5.384,0,-120.0,0.0,
5.384,0,-120.0,0.0,
5.384,0,-120.0,0.0,
5.384,0,-120.0,0.0,
5.384,0,-120.0,0.0,
5.384,0,-120.0,0.0,
5.384,0,-120.0,0.0,
5.384,0,-120.0,0.0,
5.384,0,-120.0,0.0,
5.384,0,-120.0,0.0,
5.384,0,-120.0,0.0,
5.384,0,-120.0,0.0,
5.384,0,-120.0,0.0,
5.384,0,-120.0,0.0,
5.384,0,-120.0,0.0,
5.414,0,-120.0,0.0,
5.524,0,-120.0,0.0,
5.605,0,-95.7,0.0,
5.718,0,-16.4,0.0,
5.827,0,-15.6,0.0,
5.927,0,-15.1,0.0,
6.010,0,-27.4,0.0,
6.168,0,-50.4,0.0,
6.201,0,-32.2,0.0,
6.309,0,-18.9,0.0,
6.419,0,-16.5,0.0,
6.528,0,-20.4,0.0,
6.612,0,-62.0,0.0,
6.719,0,-27.2,0.0,
6.817,0,-31.3,0.0,
6.900,0,-40.5,0.0,
7.013,0,-19.2,0.0,
7.123,0,-20.5,0.0,
7.213,0,-20.4,0.0,
7.311,0,-18.4,0.0,
7.402,0,-17.4,0.0,
7.514,0,-15.6,0.0,
7.624,0,-24.7,0.0,
7.711,0,-17.0,0.0,
7.819,0,-20.4,0.0,
7.902,0,-15.6,0.0,
8.016,0,-18.8,0.0,
8.127,0,-49.7,0.0,
8.211,0,-27.4,0.0,
8.322,0,-46.2,0.0,
8.405,0,-80.5,0.0,
8.519,0,-97.9,0.0,
8.604,0,-120.0,0.0,
8.712,0,-120.0,0.0,
8.826,0,-120.0,0.0,
8.908,0,-120.0,0.0,
9.018,0,-120.0,0.0,
9.100,0,-120.0,0.0,
9.213,0,-120.0,0.0,
9.325,0,-120.0,0.0,
9.408,0,-120.0,0.0,
9.518,0,-96.0,0.0,
9.628,0,-27.3,0.0,
9.713,0,-18.2,0.0,
9.822,0,-59.7,0.0,
9.908,0,-15.5,0.0,
10.020,0,-44.8,0.0,
10.102,0,-30.6,0.0,
10.216,0,-18.7,0.0,
10.324,0,-52.4,0.0,
10.407,0,-29.0,0.0,
10.521,0,-21.4,0.0,
10.605,0,-31.4,0.0,
10.715,0,-16.0,0.0,
10.803,0,-16.0,0.0,
10.909,0,-28.2,0.0,
11.021,0,-21.8,0.0,
11.105,0,-16.4,0.0,
11.219,0,-52.4,0.0,
11.303,0,-22.1,0.0,
11.414,0,-15.6,0.0,
11.524,0,-27.7,0.0,
11.607,0,-17.0,0.0,
11.722,0,-22.5,0.0,
11.801,0,-52.4,0.0,
11.912,0,-29.5,0.0,
12.007,0,-51.4,0.0,
