t,cond,avgDb,wpm,text
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.164,0,-120.0,0.0,
10.207,0,-120.0,0.0,
10.308,0,-120.0,0.0,
10.402,0,-88.5,0.0,
10.501,0,-16.0,0.0,
10.611,0,-15.1,0.0,
10.709,0,-15.0,0.0,
10.851,0,-19.1,0.0,
10.910,0,-19.7,0.0,
11.006,0,-36.4,0.0,
11.102,0,-15.6,0.0,
11.210,0,-15.3,0.0,
11.308,0,-19.1,0.0,
11.406,0,-36.7,0.0,
11.503,0,-16.4,0.0,
11.614,0,-28.3,0.0,
11.713,0,-45.9,0.0,
11.810,0,-18.9,0.0,
11.905,0,-20.3,0.0,
12.003,0,-59.7,0.0,
12.102,0,-17.2,0.0,
12.213,0,-17.6,0.0,
12.311,0,-17.6,0.0,
12.411,0,-26.0,0.0,
12.502,0,-27.8,0.0,
12.612,0,-14.8,0.0,
12.710,0,-35.4,0.0,
12.810,0,-17.2,0.0,
12.924,0,-17.4,0.0,
13.003,0,-23.0,0.0,
13.101,0,-25.2,0.0,
13.200,0,-35.8,0.0,
13.311,0,-92.1,0.0,
13.410,0,-97.0,0.0,
13.506,0,-120.0,0.0,
13.604,0,-120.0,0.0,
13.700,0,-120.0,0.0,
13.812,0,-120.0,0.0,
