t,cond,avgDb,wpm,text
5.471,0,-120.0,0.0,
5.471,0,-120.0,0.0,
5.471,0,-120.0,0.0,
5.471,0,-120.0,0.0,
5.471,0,-120.0,0.0,
5.471,0,-120.0,0.0,
5.471,0,-120.0,0.0,
5.471,0,-120.0,0.0,
5.471,0,-120.0,0.0,
5.471,0,-120.0,0.0,
5.471,0,-120.0,0.0,
5.471,0,-120.0,0.0,
5.471,0,-120.0,0.0,
5.471,0,-120.0,0.0,
5.471,0,-120.0,0.0,
5.471,0,-120.0,0.0,
5.471,0,-120.0,0.0,
5.471,0,-120.0,0.0,
5.471,0,-120.0,0.0,
5.471,0,-120.0,0.0,
5.471,0,-120.0,0.0,
5.471,0,-120.0,0.0,
5.471,0,-120.0,0.0,
5.471,0,-120.0,0.0,
5.471,0,-120.0,0.0,
5.471,0,-120.0,0.0,
5.471,0,-120.0,0.0,
5.471,0,-120.0,0.0,
5.471,0,-120.0,0.0,
5.471,0,-120.0,0.0,
5.471,0,-120.0,0.0,
5.471,0,-120.0,0.0,
5.471,0,-120.0,0.0,
5.471,0,-120.0,0.0,
5.471,0,-120.0,0.0,
5.471,0,-120.0,0.0,
5.471,0,-120.0,0.0,
5.471,0,-120.0,0.0,
5.471,0,-120.0,0.0,
5.471,0,-120.0,0.0,
5.471,0,-120.0,0.0,
5.471,0,-120.0,0.0,
5.471,0,-120.0,0.0,
5.471,0,-120.0,0.0,
5.471,0,-120.0,0.0,
5.471,0,-120.0,0.0,
5.471,0,-120.0,0.0,
5.471,0,-120.0,0.0,
5.471,0,-120.0,0.0,
5.471,0,-120.0,0.0,
5.471,0,-120.0,0.0,
5.471,0,-120.0,0.0,
5.471,0,-120.0,0.0,
5.471,0,-120.0,0.0,
5.471,0,-120.0,0.0,
5.502,0,-120.0,0.0,
5.623,0,-120.0,0.0,
5.714,0,-89.6,0.0,
5.809,0,-16.7,0.0,
5.907,0,-18.8,0.0,
6.010,0,-15.4,0.0,
6.102,0,-27.8,0.0,
6.213,0,-19.2,0.0,
6.310,0,-33.0,0.0,
6.430,0,-16.5,0.0,
6.505,0,-16.8,0.0,
6.602,0,-17.9,0.0,
6.714,0,-61.9,0.0,
6.811,0,-33.9,0.0,
6.908,0,-21.7,0.0,
7.018,0,-24.1,0.0,
7.103,0,-18.7,0.0,
7.214,0,-21.2,0.0,
7.326,0,-20.7,0.0,
7.411,0,-18.9,0.0,
7.518,0,-17.5,0.0,
7.606,0,-15.9,0.0,
7.715,0,-27.7,0.0,
7.822,0,-17.0,0.0,
7.910,0,-20.4,0.0,
8.007,0,-15.5,0.0,
8.106,0,-19.1,0.0,
8.203,0,-30.6,0.0,
8.301,0,-27.1,0.0,
8.414,0,-48.4,0.0,
8.512,0,-93.6,0.0,
8.608,0,-98.1,0.0,
8.706,0,-120.0,0.0,
8.802,0,-120.0,0.0,
8.912,0,-120.0,0.0,
9.012,0,-120.0,0.0,
9.115,0,-120.0,0.0,
9.217,0,-120.0,0.0,
9.320,0,-120.0,0.0,
9.404,0,-120.0,0.0,
9.514,0,-95.2,0.0,
9.609,0,-31.9,0.0,
9.707,0,-18.3,0.0,
9.805,0,-59.6,0.0,
9.900,0,-15.8,0.0,
10.016,0,-46.1,0.0,
10.110,0,-19.9,0.0,
10.206,0,-19.7,0.0,
10.315,0,-54.2,0.0,
10.401,0,-29.3,0.0,
10.514,0,-20.3,0.0,
10.624,0,-35.6,0.0,
10.707,0,-16.4,0.0,
10.806,0,-16.4,0.0,
10.907,0,-28.2,0.0,
11.018,0,-22.1,0.0,
11.114,0,-18.2,0.0,
11.210,0,-52.9,0.0,
11.308,0,-22.4,0.0,
11.406,0,-16.7,0.0,
11.502,0,-28.1,0.0,
11.614,0,-17.3,0.0,
11.710,0,-22.5,0.0,
11.807,0,-32.9,0.0,
11.906,0,-29.7,0.0,
12.017,0,-61.4,0.0,
12.101,0,-88.4,0.0,
12.211,0,-120.0,0.0,
12.309,0,-120.0,0.0,
12.408,0,-120.0,0.0,
12.506,0,-120.0,0.0,
12.614,0,-120.0,0.0,
12.714,0,-120.0,0.0,
12.803,0,-120.0,0.0,
12.907,0,-98.5,0.0,
13.019,0,-37.1,0.0,
13.100,0,-20.2,0.0,
13.210,0,-13.8,0.0,
13.302,0,-16.7,0.0,
13.405,0,-15.3,0.0,
13.515,0,-15.1,0.0,
13.601,0,-16.8,0.0,
13.711,0,-18.3,0.0,
13.811,0,-47.9,0.0,
13.911,0,-27.5,0.0,
14.008,0,-28.3,0.0,
14.108,0,-21.3,0.0,
14.203,0,-37.2,0.0,
14.301,0,-20.1,0.0,
14.406,0,-23.1,0.0,
14.507,0,-28.8,0.0,
14.605,0,-22.0,0.0,
14.706,0,-26.5,0.0,
14.803,0,-26.2,0.0,
14.900,0,-59.8,0.0,
