t,cond,avgDb,wpm,text
6.380,2,-120.0,0.0,
6.380,2,-120.0,0.0,
6.380,2,-120.0,0.0,
6.380,2,-120.0,0.0,
6.380,2,-120.0,0.0,
6.380,2,-120.0,0.0,
6.380,2,-120.0,0.0,
6.380,2,-120.0,0.0,
6.380,2,-120.0,0.0,
6.380,2,-120.0,0.0,
6.380,2,-120.0,0.0,
6.380,2,-120.0,0.0,
6.380,2,-120.0,0.0,
6.380,2,-120.0,0.0,
6.380,2,-120.0,0.0,
6.380,2,-120.0,0.0,
6.380,2,-120.0,0.0,
6.380,2,-120.0,0.0,
6.380,2,-120.0,0.0,
6.380,2,-120.0,0.0,
6.380,2,-120.0,0.0,
6.380,2,-120.0,0.0,
6.380,2,-120.0,0.0,
6.380,2,-120.0,0.0,
6.380,2,-120.0,0.0,
6.380,2,-120.0,0.0,
6.380,2,-120.0,0.0,
6.380,2,-120.0,0.0,
6.380,2,-120.0,0.0,
6.380,2,-120.0,0.0,
6.380,2,-120.0,0.0,
6.380,2,-120.0,0.0,
6.380,2,-120.0,0.0,
6.380,2,-120.0,0.0,
6.380,2,-120.0,0.0,
6.380,2,-120.0,0.0,
6.380,2,-120.0,0.0,
6.380,2,-120.0,0.0,
6.380,2,-120.0,0.0,
6.380,2,-120.0,0.0,
6.380,2,-120.0,0.0,
6.380,2,-120.0,0.0,
6.380,2,-120.0,0.0,
6.380,2,-120.0,0.0,
6.380,2,-120.0,0.0,
6.380,2,-120.0,0.0,
6.380,2,-120.0,0.0,
6.380,2,-120.0,0.0,
6.380,2,-120.0,0.0,
6.380,2,-120.0,0.0,
6.380,2,-120.0,0.0,
6.380,2,-120.0,0.0,
6.380,2,-120.0,0.0,
6.380,2,-120.0,0.0,
6.380,2,-120.0,0.0,
6.380,2,-120.0,0.0,
6.380,2,-120.0,0.0,
6.380,2,-120.0,0.0,
6.380,2,-120.0,0.0,
6.380,2,-120.0,0.0,
6.380,2,-120.0,0.0,
6.380,2,-120.0,0.0,
6.380,2,-120.0,0.0,
6.380,2,-120.0,0.0,
6.403,2,-120.0,0.0,
6.514,2,-120.0,0.0,
6.614,2,-120.0,0.0,
6.710,2,-120.0,0.0,
6.806,2,-120.0,0.0,
6.904,2,-120.0,0.0,
7.001,2,-120.0,0.0,
7.112,2,-120.0,0.0,
7.222,2,-120.0,0.0,
7.311,2,-120.0,0.0,
7.405,2,-120.0,0.0,
7.501,2,-120.0,0.0,
7.612,2,-120.0,0.0,
7.708,2,-120.0,0.0,
7.806,2,-120.0,0.0,
7.907,2,-120.0,0.0,
8.003,2,-120.0,0.0,
8.100,2,-120.0,0.0,
8.210,2,-120.0,0.0,
8.309,2,-120.0,0.0,
8.405,2,-120.0,0.0,
8.503,2,-120.0,0.0,
8.600,2,-120.0,0.0,
8.712,2,-120.0,0.0,
8.810,2,-120.0,0.0,
8.910,2,-120.0,0.0,
9.008,2,-120.0,0.0,
9.104,2,-120.0,0.0,
9.201,2,-120.0,0.0,
9.301,2,-120.0,0.0,
9.410,2,-120.0,0.0,
9.507,2,-120.0,0.0,
9.605,2,-120.0,0.0,
9.703,2,-120.0,0.0,
9.801,2,-120.0,0.0,
9.912,2,-120.0,0.0,
10.010,2,-120.0,0.0,
10.108,2,-120.0,0.0,
10.206,2,-120.0,0.0,
10.304,2,-120.0,0.0,
10.401,2,-120.0,0.0,
10.510,2,-120.0,0.0,
10.610,2,-120.0,0.0,
10.704,2,-120.0,0.0,
10.800,2,-120.0,0.0,
10.912,2,-120.0,0.0,
11.007,2,-120.0,0.0,
11.110,2,-120.0,0.0,
11.204,2,-120.0,0.0,
11.301,2,-120.0,0.0,
11.410,2,-120.0,0.0,
11.508,2,-120.0,0.0,
11.606,2,-120.0,0.0,
11.704,2,-120.0,0.0,
11.803,2,-120.0,0.0,
11.901,2,-120.0,0.0,
12.012,2,-120.0,0.0,
12.111,2,-120.0,0.0,
12.207,2,-120.0,0.0,
12.307,2,-120.0,0.0,
12.403,2,-120.0,0.0,
12.502,2,-120.0,0.0,
12.627,2,-120.0,0.0,
12.711,2,-120.0,0.0,
12.807,2,-120.0,0.0,
12.905,2,-120.0,0.0,
13.003,2,-120.0,0.0,
13.114,2,-120.0,0.0,
13.209,2,-120.0,0.0,
13.306,2,-120.0,0.0,
13.405,2,-120.0,0.0,
13.500,2,-120.0,0.0,
13.612,2,-120.0,0.0,
13.711,2,-120.0,0.0,
13.807,2,-120.0,0.0,
13.905,2,-120.0,0.0,
14.003,2,-120.0,0.0,
14.113,2,-120.0,0.0,
14.211,2,-120.0,0.0,
14.305,2,-120.0,0.0,
14.407,2,-120.0,0.0,
14.504,2,-120.0,0.0,
14.602,2,-120.0,0.0,
14.712,2,-120.0,0.0,
14.810,2,-120.0,0.0,
14.908,2,-120.0,0.0,
