t,cond,hitObj,x,y,z
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
4.977,0,Collider,6.49,-1.05,-1.80
5.006,0,Middle1,6.48,-1.21,-1.80
5.034,0,Collider,6.49,-1.24,-1.80
5.076,0,Collider,6.49,-1.34,-1.80
5.100,0,Collider,6.49,-1.39,-1.80
5.145,0,Collider,6.49,-1.50,-1.80
5.172,0,Middle,6.48,-1.63,-1.80
5.201,0,Middle,6.47,-1.70,-1.80
5.246,0,Middle,6.47,-1.70,-1.80
5.276,0,Collider,6.49,-1.65,-1.80
5.312,0,Collider,6.49,-1.64,-1.80
5.340,0,Collider,6.49,-1.65,-1.80
5.368,0,Collider,6.49,-1.65,-1.80
5.409,0,Collider,6.49,-1.65,-1.80
5.440,0,Collider,6.49,-1.65,-1.80
5.479,0,Collider,6.49,-1.65,-1.80
5.507,0,Collider,6.49,-1.65,-1.80
5.548,0,Collider,6.49,-1.65,-1.80
5.576,0,Collider,6.49,-1.65,-1.80
5.600,0,Collider,6.49,-1.65,-1.80
5.644,0,Collider,6.49,-1.65,-1.80
5.719,0,Wall_3mx20cm_Wood_Panels (3),4.83,1.10,-0.31
5.719,0,Wall_3mx20cm_Wood_Panels (3),4.83,1.10,-0.31
5.744,0,Wall_3mx20cm_Wood_Panels (3),4.83,0.98,-0.31
5.791,0,Wall_3mx20cm_Wood_Panels (3),4.84,0.96,-0.31
5.815,0,Wall_3mx20cm_Wood_Panels (3),4.83,0.96,-0.31
5.845,0,Wall_3mx20cm_Wood_Panels (3),4.84,0.96,-0.31
5.874,0,Wall_3mx20cm_Wood_Panels (3),4.84,0.96,-0.31
5.914,0,Wall_3mx20cm_Wood_Panels (3),4.84,0.97,-0.31
5.954,0,Wall_3mx20cm_Wood_Panels (3),4.85,0.96,-0.31
5.968,0,Wall_3mx20cm_Wood_Panels (3),4.86,0.96,-0.31
6.009,0,Wall_3mx20cm_Wood_Panels (3),4.86,0.97,-0.31
6.035,0,Wall_3mx20cm_Wood_Panels (3),4.86,0.97,-0.31
6.080,0,Wall_3mx20cm_Wood_Panels (3),4.86,0.98,-0.31
6.111,0,Wall_3mx20cm_Wood_Panels (3),4.86,0.98,-0.31
6.135,0,Wall_3mx20cm_Wood_Panels (3),4.86,0.98,-0.31
6.176,0,Wall_3mx20cm_Wood_Panels (3),4.86,0.99,-0.31
6.204,0,Wall_3mx20cm_Wood_Panels (3),4.85,0.99,-0.31
6.244,0,Wall_3mx20cm_Wood_Panels (3),4.85,0.99,-0.31
6.274,0,Wall_3mx20cm_Wood_Panels (3),4.85,1.00,-0.31
6.301,0,Wall_3mx20cm_Wood_Panels (3),4.85,1.00,-0.31
6.344,0,Wall_3mx20cm_Wood_Panels (3),4.84,1.00,-0.31
6.372,0,Wall_3mx20cm_Wood_Panels (3),4.84,0.99,-0.31
6.413,0,Wall_3mx20cm_Wood_Panels (3),4.84,0.99,-0.31
6.441,0,Wall_3mx20cm_Wood_Panels (3),4.84,1.00,-0.31
6.469,0,Wall_3mx20cm_Wood_Panels (3),4.84,1.00,-0.31
6.511,0,Wall_3mx20cm_Wood_Panels (3),4.84,1.00,-0.31
6.540,0,Wall_3mx20cm_Wood_Panels (3),4.84,1.00,-0.31
6.579,0,Wall_3mx20cm_Wood_Panels (3),4.84,1.00,-0.31
6.607,0,Wall_3mx20cm_Wood_Panels (3),4.84,1.00,-0.31
6.635,0,Wall_3mx20cm_Wood_Panels (3),4.84,1.00,-0.31
6.677,0,Wall_3mx20cm_Wood_Panels (3),4.84,1.00,-0.31
6.705,0,Wall_3mx20cm_Wood_Panels (3),4.84,1.00,-0.31
6.748,0,Wall_3mx20cm_Wood_Panels (3),4.83,1.01,-0.31
6.775,0,Wall_3mx20cm_Wood_Panels (3),4.84,1.01,-0.31
6.803,0,Wall_3mx20cm_Wood_Panels (3),4.84,1.00,-0.31
6.845,0,Wall_3mx20cm_Wood_Panels (3),4.84,1.00,-0.31
6.874,0,Wall_3mx20cm_Wood_Panels (3),4.84,1.00,-0.31
6.903,0,Wall_3mx20cm_Wood_Panels (3),4.84,1.00,-0.31
6.943,0,Wall_3mx20cm_Wood_Panels (3),4.84,1.00,-0.31
6.971,0,Wall_3mx20cm_Wood_Panels (3),4.84,1.00,-0.31
7.013,0,Wall_3mx20cm_Wood_Panels (3),4.84,1.01,-0.31
7.041,0,Wall_3mx20cm_Wood_Panels (3),4.84,1.01,-0.31
7.068,0,Wall_3mx20cm_Wood_Panels (3),4.84,1.02,-0.31
7.110,0,Wall_3mx20cm_Wood_Panels (3),4.84,1.02,-0.31
7.137,0,Wall_3mx20cm_Wood_Panels (3),4.84,1.02,-0.31
7.180,0,Wall_3mx20cm_Wood_Panels (3),4.85,1.02,-0.31
7.206,0,Wall_3mx20cm_Wood_Panels (3),4.85,1.02,-0.31
7.247,0,Wall_3mx20cm_Wood_Panels (3),4.85,1.02,-0.31
7.276,0,Wall_3mx20cm_Wood_Panels (3),4.85,1.01,-0.31
7.303,0,Wall_3mx20cm_Wood_Panels (3),4.85,1.01,-0.31
7.345,0,Wall_3mx20cm_Wood_Panels (3),4.85,1.01,-0.31
7.373,0,Wall_3mx20cm_Wood_Panels (3),4.84,1.01,-0.31
7.401,0,Wall_3mx20cm_Wood_Panels (3),4.84,1.01,-0.31
7.443,0,Wall_3mx20cm_Wood_Panels (3),4.83,1.02,-0.31
7.472,0,Wall_3mx20cm_Wood_Panels (3),4.83,1.02,-0.31
7.513,0,Wall_3mx20cm_Wood_Panels (3),4.83,1.03,-0.31
7.541,0,Wall_3mx20cm_Wood_Panels (3),4.83,1.03,-0.31
7.568,0,Wall_3mx20cm_Wood_Panels (3),4.83,1.03,-0.31
7.610,0,Wall_3mx20cm_Wood_Panels (3),4.83,1.04,-0.31
7.638,0,Wall_3mx20cm_Wood_Panels (3),4.83,1.04,-0.31
7.680,0,Wall_3mx20cm_Wood_Panels (3),4.82,1.04,-0.31
7.710,0,Wall_3mx20cm_Wood_Panels (3),4.82,1.04,-0.31
7.738,0,Wall_3mx20cm_Wood_Panels (3),4.82,1.04,-0.31
7.780,0,Wall_3mx20cm_Wood_Panels (3),4.82,1.04,-0.31
7.808,0,Wall_3mx20cm_Wood_Panels (3),4.82,1.04,-0.31
7.839,0,Wall_3mx20cm_Wood_Panels (3),4.82,1.05,-0.31
32.770,0,Wall_3mx20cm_Wood_Panels (3),4.68,1.13,-0.31
32.770,0,Wall_3mx20cm_Wood_Panels (3),4.68,1.13,-0.31
32.770,0,Wall_3mx20cm_Wood_Panels (3),4.68,1.13,-0.31
32.770,0,Wall_3mx20cm_Wood_Panels (3),4.68,1.13,-0.31
32.770,0,Wall_3mx20cm_Wood_Panels (3),4.68,1.13,-0.31
32.770,0,Wall_3mx20cm_Wood_Panels (3),4.68,1.13,-0.31
32.770,0,Wall_3mx20cm_Wood_Panels (3),4.68,1.13,-0.31
32.770,0,Wall_3mx20cm_Wood_Panels (3),4.68,1.13,-0.31
32.770,0,Wall_3mx20cm_Wood_Panels (3),4.68,1.13,-0.31
32.770,0,Wall_3mx20cm_Wood_Panels (3),4.68,1.13,-0.31
32.770,0,Wall_3mx20cm_Wood_Panels (3),4.68,1.13,-0.31
32.770,0,Wall_3mx20cm_Wood_Panels (3),4.68,1.13,-0.31
32.770,0,Wall_3mx20cm_Wood_Panels (3),4.68,1.13,-0.31
32.770,0,Wall_3mx20cm_Wood_Panels (3),4.68,1.13,-0.31
32.770,0,Wall_3mx20cm_Wood_Panels (3),4.68,1.13,-0.31
32.770,0,Wall_3mx20cm_Wood_Panels (3),4.68,1.13,-0.31
32.770,0,Wall_3mx20cm_Wood_Panels (3),4.68,1.13,-0.31
32.770,0,Wall_3mx20cm_Wood_Panels (3),4.68,1.13,-0.31
32.770,0,Wall_3mx20cm_Wood_Panels (3),4.68,1.13,-0.31
32.770,0,Wall_3mx20cm_Wood_Panels (3),4.68,1.13,-0.31
32.770,0,Wall_3mx20cm_Wood_Panels (3),4.68,1.13,-0.31
32.770,0,Wall_3mx20cm_Wood_Panels (3),4.68,1.13,-0.31
32.770,0,Wall_3mx20cm_Wood_Panels (3),4.68,1.13,-0.31
32.770,0,Wall_3mx20cm_Wood_Panels (3),4.68,1.13,-0.31
32.770,0,Wall_3mx20cm_Wood_Panels (3),4.68,1.13,-0.31
32.770,0,Wall_3mx20cm_Wood_Panels (3),4.68,1.13,-0.31
32.770,0,Wall_3mx20cm_Wood_Panels (3),4.68,1.13,-0.31
32.770,0,Wall_3mx20cm_Wood_Panels (3),4.68,1.13,-0.31
32.770,0,Wall_3mx20cm_Wood_Panels (3),4.68,1.13,-0.31
32.770,0,Wall_3mx20cm_Wood_Panels (3),4.68,1.13,-0.31
32.770,0,Wall_3mx20cm_Wood_Panels (3),4.68,1.13,-0.31
32.770,0,Wall_3mx20cm_Wood_Panels (3),4.68,1.13,-0.31
32.770,0,Wall_3mx20cm_Wood_Panels (3),4.68,1.13,-0.31
32.770,0,Wall_3mx20cm_Wood_Panels (3),4.68,1.13,-0.31
32.770,0,Wall_3mx20cm_Wood_Panels (3),4.68,1.13,-0.31
32.770,0,Wall_3mx20cm_Wood_Panels (3),4.68,1.13,-0.31
32.770,0,Wall_3mx20cm_Wood_Panels (3),4.68,1.13,-0.31
32.770,0,Wall_3mx20cm_Wood_Panels (3),4.68,1.13,-0.31
32.770,0,Wall_3mx20cm_Wood_Panels (3),4.68,1.13,-0.31
32.770,0,Wall_3mx20cm_Wood_Panels (3),4.68,1.13,-0.31
32.770,0,Wall_3mx20cm_Wood_Panels (3),4.68,1.13,-0.31
32.770,0,Wall_3mx20cm_Wood_Panels (3),4.68,1.13,-0.31
32.770,0,Wall_3mx20cm_Wood_Panels (3),4.68,1.13,-0.31
32.770,0,Wall_3mx20cm_Wood_Panels (3),4.68,1.13,-0.31
32.770,0,Wall_3mx20cm_Wood_Panels (3),4.68,1.13,-0.31
32.770,0,Wall_3mx20cm_Wood_Panels (3),4.68,1.13,-0.31
32.770,0,Wall_3mx20cm_Wood_Panels (3),4.68,1.13,-0.31
32.770,0,Wall_3mx20cm_Wood_Panels (3),4.68,1.13,-0.31
32.770,0,Wall_3mx20cm_Wood_Panels (3),4.68,1.13,-0.31
32.770,0,Wall_3mx20cm_Wood_Panels (3),4.68,1.13,-0.31
32.770,0,Wall_3mx20cm_Wood_Panels (3),4.68,1.13,-0.31
32.770,0,Wall_3mx20cm_Wood_Panels (3),4.68,1.13,-0.31
32.770,0,Wall_3mx20cm_Wood_Panels (3),4.68,1.13,-0.31
32.770,0,Wall_3mx20cm_Wood_Panels (3),4.68,1.13,-0.31
32.770,0,Wall_3mx20cm_Wood_Panels (3),4.68,1.13,-0.31
