t,cond,hitObj,x,y,z
10.791,0,Collider,6.49,-1.05,-1.80
10.791,0,Collider,6.49,-1.05,-1.80
10.791,0,Collider,6.49,-1.05,-1.80
10.791,0,Collider,6.49,-1.05,-1.80
10.791,0,Collider,6.49,-1.05,-1.80
10.791,0,Collider,6.49,-1.05,-1.80
10.791,0,Collider,6.49,-1.05,-1.80
10.791,0,Collider,6.49,-1.05,-1.80
10.791,0,Collider,6.49,-1.05,-1.80
10.791,0,Collider,6.49,-1.05,-1.80
10.791,0,Collider,6.49,-1.05,-1.80
10.791,0,Collider,6.49,-1.05,-1.80
10.791,0,Collider,6.49,-1.05,-1.80
10.791,0,Collider,6.49,-1.05,-1.80
10.791,0,Collider,6.49,-1.05,-1.80
10.791,0,Collider,6.49,-1.05,-1.80
10.791,0,Collider,6.49,-1.05,-1.80
10.791,0,Collider,6.49,-1.05,-1.80
10.791,0,Collider,6.49,-1.05,-1.80
10.791,0,Collider,6.49,-1.05,-1.80
10.791,0,Collider,6.49,-1.05,-1.80
10.791,0,Collider,6.49,-1.05,-1.80
10.791,0,Collider,6.49,-1.05,-1.80
10.791,0,Collider,6.49,-1.05,-1.80
10.791,0,Collider,6.49,-1.05,-1.80
10.791,0,Collider,6.49,-1.05,-1.80
10.791,0,Collider,6.49,-1.05,-1.80
10.791,0,Collider,6.49,-1.05,-1.80
10.791,0,Collider,6.49,-1.05,-1.80
10.791,0,Collider,6.49,-1.05,-1.80
10.791,0,Collider,6.49,-1.05,-1.80
10.791,0,Collider,6.49,-1.05,-1.80
10.791,0,Collider,6.49,-1.05,-1.80
10.791,0,Collider,6.49,-1.05,-1.80
10.791,0,Collider,6.49,-1.05,-1.80
10.791,0,Collider,6.49,-1.05,-1.80
10.791,0,Collider,6.49,-1.05,-1.80
10.791,0,Collider,6.49,-1.05,-1.80
10.791,0,Collider,6.49,-1.05,-1.80
10.791,0,Collider,6.49,-1.05,-1.80
10.791,0,Collider,6.49,-1.05,-1.80
10.791,0,Collider,6.49,-1.05,-1.80
10.791,0,Collider,6.49,-1.05,-1.80
10.791,0,Collider,6.49,-1.05,-1.80
10.791,0,Collider,6.49,-1.05,-1.80
10.791,0,Collider,6.49,-1.05,-1.80
10.791,0,Collider,6.49,-1.05,-1.80
10.791,0,Collider,6.49,-1.05,-1.80
10.791,0,Collider,6.49,-1.05,-1.80
10.791,0,Collider,6.49,-1.05,-1.80
10.791,0,Collider,6.49,-1.05,-1.80
10.791,0,Collider,6.49,-1.05,-1.80
10.791,0,Collider,6.49,-1.05,-1.80
10.791,0,Collider,6.49,-1.05,-1.80
10.791,0,Collider,6.49,-1.05,-1.80
10.791,0,Collider,6.49,-1.05,-1.80
10.791,0,Collider,6.49,-1.05,-1.80
10.791,0,Collider,6.49,-1.05,-1.80
10.791,0,Collider,6.49,-1.05,-1.80
10.791,0,Collider,6.49,-1.05,-1.80
10.791,0,Collider,6.49,-1.05,-1.80
10.791,0,Collider,6.49,-1.05,-1.80
10.791,0,Collider,6.49,-1.05,-1.80
10.791,0,Collider,6.49,-1.05,-1.80
10.791,0,Collider,6.49,-1.05,-1.80
10.791,0,Collider,6.49,-1.05,-1.80
10.791,0,Collider,6.49,-1.05,-1.80
10.791,0,Collider,6.49,-1.05,-1.80
10.791,0,Collider,6.49,-1.05,-1.80
10.791,0,Collider,6.49,-1.05,-1.80
10.791,0,Collider,6.49,-1.05,-1.80
10.791,0,Collider,6.49,-1.05,-1.80
10.791,0,Collider,6.49,-1.05,-1.80
10.791,0,Collider,6.49,-1.05,-1.80
10.791,0,Collider,6.49,-1.05,-1.80
10.791,0,Collider,6.49,-1.05,-1.80
10.791,0,Collider,6.49,-1.05,-1.80
10.791,0,Collider,6.49,-1.05,-1.80
10.791,0,Collider,6.49,-1.05,-1.80
10.791,0,Collider,6.49,-1.05,-1.80
10.791,0,Collider,6.49,-1.05,-1.80
10.791,0,Collider,6.49,-1.05,-1.80
10.791,0,Collider,6.49,-1.05,-1.80
